,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
2222,9573,9,30,1984,3,NL,M,35.0,222.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2316,8894,2,5,1984,3,DM,F,36.0,37.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
2317,9135,5,13,1984,3,DM,M,36.0,27.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
2318,9161,5,13,1984,3,DM,F,34.0,45.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
2319,9577,9,30,1984,3,DM,F,35.0,34.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
2320,9601,9,30,1984,3,DM,M,36.0,35.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
2535,9421,8,1,1984,3,PE,M,20.0,21.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
2619,9024,4,10,1984,3,PP,F,23.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2620,9245,5,28,1984,3,PP,M,21.0,19.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2621,9249,5,28,1984,3,PP,F,22.0,23.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2622,9278,5,28,1984,3,PP,M,23.0,20.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2623,9327,7,4,1984,3,PP,M,23.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2624,9357,7,4,1984,3,PP,F,22.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2625,9443,8,1,1984,3,PP,F,23.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
3034,9044,4,10,1984,3,OT,M,21.0,22.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3035,9350,7,4,1984,3,OT,M,20.0,24.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3036,9751,12,31,1984,3,OT,M,21.0,28.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3037,9765,12,31,1984,3,OT,F,19.0,21.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3254,9437,8,1,1984,3,SS,,,,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
3290,8950,3,13,1984,3,OL,M,22.0,42.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3291,8951,3,13,1984,3,OL,F,21.0,34.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3292,9145,5,13,1984,3,OL,F,20.0,33.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3293,9147,5,13,1984,3,OL,M,20.0,43.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3294,9243,5,28,1984,3,OL,F,19.0,34.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3295,9257,5,28,1984,3,OL,M,21.0,24.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3296,9284,5,28,1984,3,OL,M,20.0,39.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3297,9336,7,4,1984,3,OL,M,22.0,41.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3298,9343,7,4,1984,3,OL,F,21.0,37.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3299,9429,8,1,1984,3,OL,F,21.0,40.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3300,9612,9,30,1984,3,OL,M,19.0,35.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3301,9680,10,21,1984,3,OL,F,19.0,18.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3302,9699,10,21,1984,3,OL,M,20.0,38.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3303,9704,10,21,1984,3,OL,F,20.0,36.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3304,9706,10,21,1984,3,OL,F,20.0,16.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3305,9712,10,21,1984,3,OL,F,20.0,21.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3372,8853,2,5,1984,3,RM,M,17.0,10.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3373,8876,2,5,1984,3,RM,F,16.0,8.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3374,8879,2,5,1984,3,RM,M,16.0,7.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3540,9143,5,13,1984,3,SA,,,,Sylvilagus,audubonii,Rabbit,Long-term Krat Exclosure
3541,9259,5,28,1984,3,SA,,,,Sylvilagus,audubonii,Rabbit,Long-term Krat Exclosure
3542,9266,5,28,1984,3,SA,,,,Sylvilagus,audubonii,Rabbit,Long-term Krat Exclosure
3590,9370,7,4,1984,3,AB,,,,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
3601,9364,7,4,1984,3,CQ,,,,Callipepla,squamata,Bird,Long-term Krat Exclosure
3609,9576,9,30,1984,3,PH,F,26.0,28.0,Perognathus,hispidus,Rodent,Long-term Krat Exclosure
3610,9688,10,21,1984,3,PH,F,,,Perognathus,hispidus,Rodent,Long-term Krat Exclosure
4018,8869,2,5,1984,15,NL,M,33.0,259.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4019,9027,4,10,1984,15,NL,M,33.0,217.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4020,9254,5,28,1984,15,NL,F,33.0,142.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4021,9255,5,28,1984,15,NL,M,35.0,224.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4022,9344,7,4,1984,15,NL,F,32.0,135.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4023,9360,7,4,1984,15,NL,F,28.0,50.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4024,9442,8,1,1984,15,NL,F,32.0,135.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4025,9506,8,26,1984,15,NL,M,34.0,216.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4091,9197,5,13,1984,15,DM,F,37.0,43.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
4278,9052,4,10,1984,15,PE,M,20.0,16.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
4279,9439,8,1,1984,15,PE,F,20.0,15.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
4348,8967,3,13,1984,15,PP,F,22.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4349,9043,4,10,1984,15,PP,F,22.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4350,9046,4,10,1984,15,PP,M,24.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4568,9030,4,10,1984,15,OT,F,22.0,31.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4569,9264,5,28,1984,15,OT,M,20.0,19.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4662,8863,2,5,1984,15,RM,F,17.0,7.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
4663,9139,5,13,1984,15,RM,F,17.0,9.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
4780,9033,4,10,1984,15,PM,M,21.0,17.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4781,9125,5,13,1984,15,PM,M,21.0,17.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4782,9155,5,13,1984,15,PM,F,21.0,17.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4783,9246,5,28,1984,15,PM,M,20.0,22.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4820,9583,9,30,1984,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4909,9569,9,30,1984,15,AB,,,,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
5049,9228,5,27,1984,17,NL,F,31.0,98.0,Neotoma,albigula,Rodent,Control
5050,9407,7,31,1984,17,NL,M,30.0,93.0,Neotoma,albigula,Rodent,Control
5051,9477,8,25,1984,17,NL,M,31.0,108.0,Neotoma,albigula,Rodent,Control
5052,9558,9,29,1984,17,NL,M,33.0,140.0,Neotoma,albigula,Rodent,Control
5053,9646,10,20,1984,17,NL,M,32.0,152.0,Neotoma,albigula,Rodent,Control
5284,8817,2,4,1984,17,DM,F,36.0,38.0,Dipodomys,merriami,Rodent,Control
5285,8936,3,12,1984,17,DM,F,36.0,41.0,Dipodomys,merriami,Rodent,Control
5286,8983,4,9,1984,17,DM,M,37.0,47.0,Dipodomys,merriami,Rodent,Control
5287,9063,5,12,1984,17,DM,M,34.0,48.0,Dipodomys,merriami,Rodent,Control
5288,9075,5,12,1984,17,DM,F,37.0,50.0,Dipodomys,merriami,Rodent,Control
5289,9087,5,12,1984,17,DM,F,36.0,36.0,Dipodomys,merriami,Rodent,Control
5290,9088,5,12,1984,17,DM,M,33.0,38.0,Dipodomys,merriami,Rodent,Control
5291,9108,5,12,1984,17,DM,M,36.0,49.0,Dipodomys,merriami,Rodent,Control
5292,9118,5,12,1984,17,DM,M,36.0,41.0,Dipodomys,merriami,Rodent,Control
5293,9225,5,27,1984,17,DM,F,37.0,43.0,Dipodomys,merriami,Rodent,Control
5294,9239,5,27,1984,17,DM,M,35.0,42.0,Dipodomys,merriami,Rodent,Control
5295,9290,7,3,1984,17,DM,M,36.0,47.0,Dipodomys,merriami,Rodent,Control
5296,9300,7,3,1984,17,DM,F,36.0,43.0,Dipodomys,merriami,Rodent,Control
5297,9316,7,3,1984,17,DM,M,35.0,31.0,Dipodomys,merriami,Rodent,Control
5298,9321,7,3,1984,17,DM,F,36.0,36.0,Dipodomys,merriami,Rodent,Control
5299,9378,7,31,1984,17,DM,F,36.0,42.0,Dipodomys,merriami,Rodent,Control
5300,9405,7,31,1984,17,DM,F,36.0,39.0,Dipodomys,merriami,Rodent,Control
5301,9468,8,25,1984,17,DM,F,35.0,42.0,Dipodomys,merriami,Rodent,Control
5302,9481,8,25,1984,17,DM,F,35.0,43.0,Dipodomys,merriami,Rodent,Control
5303,9524,9,29,1984,17,DM,M,33.0,29.0,Dipodomys,merriami,Rodent,Control
5304,9525,9,29,1984,17,DM,F,36.0,44.0,Dipodomys,merriami,Rodent,Control
5305,9533,9,29,1984,17,DM,M,35.0,25.0,Dipodomys,merriami,Rodent,Control
5306,9547,9,29,1984,17,DM,F,36.0,41.0,Dipodomys,merriami,Rodent,Control
5307,9620,10,20,1984,17,DM,M,33.0,35.0,Dipodomys,merriami,Rodent,Control
5308,9626,10,20,1984,17,DM,F,35.0,42.0,Dipodomys,merriami,Rodent,Control
5309,9632,10,20,1984,17,DM,F,35.0,42.0,Dipodomys,merriami,Rodent,Control
5310,9635,10,20,1984,17,DM,M,33.0,35.0,Dipodomys,merriami,Rodent,Control
5311,9722,12,30,1984,17,DM,M,32.0,41.0,Dipodomys,merriami,Rodent,Control
5312,9740,12,30,1984,17,DM,M,37.0,52.0,Dipodomys,merriami,Rodent,Control
6222,8933,3,12,1984,17,DS,M,49.0,126.0,Dipodomys,spectabilis,Rodent,Control
6223,8994,4,9,1984,17,DS,F,48.0,121.0,Dipodomys,spectabilis,Rodent,Control
6397,9313,7,3,1984,17,OT,M,21.0,19.0,Onychomys,torridus,Rodent,Control
6398,9482,8,25,1984,17,OT,M,19.0,21.0,Onychomys,torridus,Rodent,Control
6399,9651,10,20,1984,17,OT,F,18.0,24.0,Onychomys,torridus,Rodent,Control
6588,9654,10,20,1984,17,DO,F,35.0,52.0,Dipodomys,ordii,Rodent,Control
6589,9737,12,30,1984,17,DO,M,34.0,64.0,Dipodomys,ordii,Rodent,Control
6785,9319,7,3,1984,17,SS,,,,Spermophilus,spilosoma,Rodent,Control
6858,8845,2,4,1984,17,RM,,,,Reithrodontomys,megalotis,Rodent,Control
6859,8848,2,4,1984,17,RM,F,16.0,7.0,Reithrodontomys,megalotis,Rodent,Control
6926,9294,7,3,1984,17,SA,,,,Sylvilagus,audubonii,Rabbit,Control
6927,9464,8,25,1984,17,SA,,,,Sylvilagus,audubonii,Rabbit,Control
7112,9070,5,12,1984,12,NL,F,32.0,104.0,Neotoma,albigula,Rodent,Control
7113,9206,5,27,1984,12,NL,F,32.0,129.0,Neotoma,albigula,Rodent,Control
7114,9298,7,3,1984,12,NL,M,32.0,126.0,Neotoma,albigula,Rodent,Control
7115,9381,7,31,1984,12,NL,M,31.0,132.0,Neotoma,albigula,Rodent,Control
7116,9463,8,25,1984,12,NL,F,31.0,135.0,Neotoma,albigula,Rodent,Control
7117,9521,9,29,1984,12,NL,F,33.0,146.0,Neotoma,albigula,Rodent,Control
7534,8814,2,4,1984,12,DM,F,35.0,37.0,Dipodomys,merriami,Rodent,Control
7535,8841,2,4,1984,12,DM,F,37.0,37.0,Dipodomys,merriami,Rodent,Control
7536,8919,3,12,1984,12,DM,F,36.0,40.0,Dipodomys,merriami,Rodent,Control
7537,8937,3,12,1984,12,DM,M,36.0,44.0,Dipodomys,merriami,Rodent,Control
7538,9014,4,9,1984,12,DM,F,36.0,42.0,Dipodomys,merriami,Rodent,Control
7539,9079,5,12,1984,12,DM,M,35.0,40.0,Dipodomys,merriami,Rodent,Control
7540,9090,5,12,1984,12,DM,M,36.0,47.0,Dipodomys,merriami,Rodent,Control
7541,9097,5,12,1984,12,DM,F,36.0,38.0,Dipodomys,merriami,Rodent,Control
7542,9219,5,27,1984,12,DM,F,36.0,24.0,Dipodomys,merriami,Rodent,Control
7543,9230,5,27,1984,12,DM,F,34.0,24.0,Dipodomys,merriami,Rodent,Control
7544,9237,5,27,1984,12,DM,F,36.0,44.0,Dipodomys,merriami,Rodent,Control
7545,9295,7,3,1984,12,DM,F,35.0,33.0,Dipodomys,merriami,Rodent,Control
7546,9309,7,3,1984,12,DM,F,32.0,40.0,Dipodomys,merriami,Rodent,Control
7547,9373,7,31,1984,12,DM,M,36.0,49.0,Dipodomys,merriami,Rodent,Control
7548,9387,7,31,1984,12,DM,F,36.0,43.0,Dipodomys,merriami,Rodent,Control
7549,9395,7,31,1984,12,DM,F,36.0,32.0,Dipodomys,merriami,Rodent,Control
7550,9399,7,31,1984,12,DM,F,36.0,46.0,Dipodomys,merriami,Rodent,Control
7551,9470,8,25,1984,12,DM,F,34.0,41.0,Dipodomys,merriami,Rodent,Control
7552,9474,8,25,1984,12,DM,F,36.0,44.0,Dipodomys,merriami,Rodent,Control
7553,9485,8,25,1984,12,DM,F,35.0,37.0,Dipodomys,merriami,Rodent,Control
7554,9518,9,29,1984,12,DM,M,35.0,40.0,Dipodomys,merriami,Rodent,Control
7555,9530,9,29,1984,12,DM,F,36.0,40.0,Dipodomys,merriami,Rodent,Control
7556,9542,9,29,1984,12,DM,F,35.0,34.0,Dipodomys,merriami,Rodent,Control
7557,9545,9,29,1984,12,DM,F,35.0,45.0,Dipodomys,merriami,Rodent,Control
7558,9546,9,29,1984,12,DM,F,35.0,41.0,Dipodomys,merriami,Rodent,Control
7559,9617,10,20,1984,12,DM,M,35.0,39.0,Dipodomys,merriami,Rodent,Control
7560,9630,10,20,1984,12,DM,F,35.0,39.0,Dipodomys,merriami,Rodent,Control
7561,9636,10,20,1984,12,DM,F,36.0,41.0,Dipodomys,merriami,Rodent,Control
7562,9642,10,20,1984,12,DM,F,34.0,42.0,Dipodomys,merriami,Rodent,Control
7563,9663,10,20,1984,12,DM,F,35.0,40.0,Dipodomys,merriami,Rodent,Control
7564,9718,12,30,1984,12,DM,F,35.0,45.0,Dipodomys,merriami,Rodent,Control
7565,9719,12,30,1984,12,DM,M,34.0,46.0,Dipodomys,merriami,Rodent,Control
7566,9723,12,30,1984,12,DM,F,34.0,45.0,Dipodomys,merriami,Rodent,Control
7567,9724,12,30,1984,12,DM,F,35.0,44.0,Dipodomys,merriami,Rodent,Control
7568,9732,12,30,1984,12,DM,F,36.0,46.0,Dipodomys,merriami,Rodent,Control
7569,9736,12,30,1984,12,DM,M,37.0,54.0,Dipodomys,merriami,Rodent,Control
8276,9460,8,25,1984,12,PE,M,19.0,22.0,Peromyscus,eremicus,Rodent,Control
8425,8810,2,4,1984,12,DS,F,53.0,122.0,Dipodomys,spectabilis,Rodent,Control
8426,8852,2,4,1984,12,DS,M,51.0,132.0,Dipodomys,spectabilis,Rodent,Control
8427,8921,3,12,1984,12,DS,F,52.0,136.0,Dipodomys,spectabilis,Rodent,Control
8428,8942,3,12,1984,12,DS,M,51.0,141.0,Dipodomys,spectabilis,Rodent,Control
8429,8984,4,9,1984,12,DS,,,,Dipodomys,spectabilis,Rodent,Control
8430,9017,4,9,1984,12,DS,M,52.0,135.0,Dipodomys,spectabilis,Rodent,Control
8431,9409,7,31,1984,12,DS,M,51.0,123.0,Dipodomys,spectabilis,Rodent,Control
8464,9110,5,12,1984,12,PP,M,19.0,13.0,Chaetodipus,penicillatus,Rodent,Control
8673,8822,2,4,1984,12,OT,F,20.0,21.0,Onychomys,torridus,Rodent,Control
8674,8824,2,4,1984,12,OT,M,21.0,20.0,Onychomys,torridus,Rodent,Control
8675,8986,4,9,1984,12,OT,F,21.0,33.0,Onychomys,torridus,Rodent,Control
8676,9204,5,27,1984,12,OT,M,21.0,15.0,Onychomys,torridus,Rodent,Control
8677,9214,5,27,1984,12,OT,M,21.0,21.0,Onychomys,torridus,Rodent,Control
8678,9375,7,31,1984,12,OT,F,17.0,18.0,Onychomys,torridus,Rodent,Control
8679,9396,7,31,1984,12,OT,M,22.0,22.0,Onychomys,torridus,Rodent,Control
8680,9456,8,25,1984,12,OT,M,18.0,12.0,Onychomys,torridus,Rodent,Control
8681,9466,8,25,1984,12,OT,M,18.0,12.0,Onychomys,torridus,Rodent,Control
8682,9467,8,25,1984,12,OT,F,19.0,26.0,Onychomys,torridus,Rodent,Control
8867,8844,2,4,1984,12,DO,M,36.0,49.0,Dipodomys,ordii,Rodent,Control
8868,8940,3,12,1984,12,DO,M,35.0,48.0,Dipodomys,ordii,Rodent,Control
8869,9000,4,9,1984,12,DO,M,36.0,48.0,Dipodomys,ordii,Rodent,Control
8870,9068,5,12,1984,12,DO,M,37.0,51.0,Dipodomys,ordii,Rodent,Control
8871,9621,10,20,1984,12,DO,F,33.0,36.0,Dipodomys,ordii,Rodent,Control
8872,9720,12,30,1984,12,DO,M,35.0,54.0,Dipodomys,ordii,Rodent,Control
9108,9289,7,3,1984,12,SS,,,,Spermophilus,spilosoma,Rodent,Control
9109,9301,7,3,1984,12,SS,,,,Spermophilus,spilosoma,Rodent,Control
9128,9383,7,31,1984,12,OL,F,19.0,28.0,Onychomys,leucogaster,Rodent,Control
9129,9528,9,29,1984,12,OL,F,21.0,28.0,Onychomys,leucogaster,Rodent,Control
9130,9624,10,20,1984,12,OL,M,20.0,26.0,Onychomys,leucogaster,Rodent,Control
9131,9662,10,20,1984,12,OL,F,20.0,30.0,Onychomys,leucogaster,Rodent,Control
9132,9743,12,30,1984,12,OL,M,19.0,34.0,Onychomys,leucogaster,Rodent,Control
9133,9745,12,30,1984,12,OL,F,,,Onychomys,leucogaster,Rodent,Control
9215,8819,2,4,1984,12,RM,M,17.0,10.0,Reithrodontomys,megalotis,Rodent,Control
9216,8913,3,12,1984,12,RM,M,16.0,11.0,Reithrodontomys,megalotis,Rodent,Control
9217,9648,10,20,1984,12,RM,F,19.0,20.0,Reithrodontomys,megalotis,Rodent,Control
9290,8918,3,12,1984,12,SA,,,,Sylvilagus,audubonii,Rabbit,Control
9291,8996,4,9,1984,12,SA,,,,Sylvilagus,audubonii,Rabbit,Control
9296,8987,4,9,1984,12,PM,F,20.0,24.0,Peromyscus,maniculatus,Rodent,Control
9339,9287,7,3,1984,12,AB,,,,Amphispiza,bilineata,Bird,Control
9453,8999,4,9,1984,18,NL,M,26.0,58.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9454,9094,5,12,1984,18,NL,M,32.0,120.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9455,9220,5,27,1984,18,NL,M,32.0,130.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9456,9390,7,31,1984,18,NL,F,32.0,105.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9457,9475,8,25,1984,18,NL,M,29.0,109.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9458,9548,9,29,1984,18,NL,M,31.0,127.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9459,9655,10,20,1984,18,NL,M,30.0,135.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9679,8832,2,4,1984,18,DM,F,36.0,41.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9680,8835,2,4,1984,18,DM,M,37.0,42.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9681,8839,2,4,1984,18,DM,F,38.0,39.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9682,8917,3,12,1984,18,DM,F,36.0,40.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9683,8935,3,12,1984,18,DM,F,36.0,41.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9684,8938,3,12,1984,18,DM,M,36.0,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9685,8941,3,12,1984,18,DM,F,36.0,36.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9686,8988,4,9,1984,18,DM,F,37.0,51.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9687,9003,4,9,1984,18,DM,F,37.0,49.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9688,9004,4,9,1984,18,DM,M,36.0,45.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9689,9059,5,12,1984,18,DM,F,35.0,47.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9690,9064,5,12,1984,18,DM,M,34.0,46.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9691,9084,5,12,1984,18,DM,M,34.0,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9692,9199,5,27,1984,18,DM,,,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9693,9213,5,27,1984,18,DM,M,38.0,50.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9694,9394,7,31,1984,18,DM,M,33.0,47.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9695,9487,8,25,1984,18,DM,M,33.0,48.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9696,9549,9,29,1984,18,DM,M,36.0,49.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9697,9658,10,20,1984,18,DM,M,35.0,47.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9698,9730,12,30,1984,18,DM,M,35.0,51.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9952,9200,5,27,1984,18,PE,M,19.0,18.0,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
10101,8827,2,4,1984,18,DS,F,52.0,113.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
