,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
1943,1653,2,25,1979,2,PM,F,19.0,26.0,Peromyscus,maniculatus,Rodent,Control
1944,1670,2,25,1979,2,PM,M,21.0,26.0,Peromyscus,maniculatus,Rodent,Control
2401,2061,9,23,1979,3,PF,F,15.0,7.0,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2402,2117,10,25,1979,3,PF,M,20.0,7.0,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2403,2164,11,17,1979,3,PF,M,14.0,7.0,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2404,2179,11,17,1979,3,PF,F,14.0,8.0,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2524,2140,11,17,1979,3,PE,F,19.0,24.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
2525,2148,11,17,1979,3,PE,M,19.0,17.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
3024,1585,1,29,1979,3,OT,F,,27.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3025,1645,2,25,1979,3,OT,M,21.0,26.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3026,1650,2,25,1979,3,OT,F,20.0,30.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3027,1997,8,23,1979,3,OT,M,20.0,28.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3270,1880,7,4,1979,3,OL,F,19.0,21.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3271,1950,7,26,1979,3,OL,F,20.0,31.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3272,1952,7,26,1979,3,OL,M,20.0,35.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3273,2044,9,23,1979,3,OL,M,22.0,34.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3274,2045,9,23,1979,3,OL,F,20.0,46.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3275,2112,10,25,1979,3,OL,F,21.0,32.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3276,2114,10,25,1979,3,OL,M,22.0,36.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3332,2135,10,25,1979,3,RM,M,14.0,7.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3333,2150,11,17,1979,3,RM,M,13.0,7.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
4069,2220,11,18,1979,15,DM,M,34.0,46.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
4070,2221,11,18,1979,15,DM,F,35.0,45.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
4071,2222,11,18,1979,15,DM,F,35.0,42.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
4117,2147,11,17,1979,15,PF,M,14.0,6.0,Perognathus,flavus,Rodent,Long-term Krat Exclosure
4335,1757,4,29,1979,15,PP,F,21.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4336,1823,5,30,1979,15,PP,F,22.0,,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4337,1842,5,30,1979,15,PP,M,22.0,20.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4338,1884,7,4,1979,15,PP,F,22.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4339,1895,7,4,1979,15,PP,F,20.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4340,1946,7,26,1979,15,PP,F,22.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4341,1948,7,26,1979,15,PP,F,20.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4342,1953,7,26,1979,15,PP,F,21.0,11.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4343,1954,7,26,1979,15,PP,F,20.0,11.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4344,1988,8,22,1979,15,PP,F,20.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4345,2047,9,23,1979,15,PP,F,20.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4346,2127,10,25,1979,15,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4536,1762,4,29,1979,15,OT,M,20.0,23.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4537,1819,5,30,1979,15,OT,M,20.0,24.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4538,1822,5,30,1979,15,OT,F,18.0,15.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4539,2121,10,25,1979,15,OT,F,20.0,19.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4540,2146,11,17,1979,15,OT,F,20.0,22.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4541,2166,11,17,1979,15,OT,M,21.0,21.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4765,1657,2,25,1979,15,PM,F,19.0,24.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4766,1765,4,29,1979,15,PM,M,22.0,18.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
5028,1993,8,22,1979,17,NL,F,30.0,105.0,Neotoma,albigula,Rodent,Control
5029,2102,10,24,1979,17,NL,M,32.0,133.0,Neotoma,albigula,Rodent,Control
5030,2191,11,17,1979,17,NL,M,31.0,153.0,Neotoma,albigula,Rodent,Control
5188,1557,1,28,1979,17,DM,F,36.0,48.0,Dipodomys,merriami,Rodent,Control
5189,1559,1,28,1979,17,DM,F,34.0,42.0,Dipodomys,merriami,Rodent,Control
5190,1682,3,31,1979,17,DM,F,35.0,46.0,Dipodomys,merriami,Rodent,Control
5191,1785,5,29,1979,17,DM,F,34.0,43.0,Dipodomys,merriami,Rodent,Control
5192,1858,7,3,1979,17,DM,F,35.0,41.0,Dipodomys,merriami,Rodent,Control
5193,1877,7,3,1979,17,DM,M,36.0,48.0,Dipodomys,merriami,Rodent,Control
5194,1985,8,22,1979,17,DM,M,37.0,45.0,Dipodomys,merriami,Rodent,Control
5195,2017,9,22,1979,17,DM,M,37.0,47.0,Dipodomys,merriami,Rodent,Control
5196,2085,10,24,1979,17,DM,M,38.0,46.0,Dipodomys,merriami,Rodent,Control
5197,2149,11,17,1979,17,DM,M,36.0,48.0,Dipodomys,merriami,Rodent,Control
6066,1675,3,31,1979,17,PE,M,20.0,23.0,Peromyscus,eremicus,Rodent,Control
6067,1921,7,25,1979,17,PE,M,18.0,8.0,Peromyscus,eremicus,Rodent,Control
6133,1633,2,24,1979,17,DS,F,50.0,125.0,Dipodomys,spectabilis,Rodent,Control
6134,1683,3,31,1979,17,DS,M,51.0,71.0,Dipodomys,spectabilis,Rodent,Control
6135,1703,3,31,1979,17,DS,F,48.0,129.0,Dipodomys,spectabilis,Rodent,Control
6136,1739,4,28,1979,17,DS,M,50.0,143.0,Dipodomys,spectabilis,Rodent,Control
6137,1745,4,28,1979,17,DS,F,48.0,119.0,Dipodomys,spectabilis,Rodent,Control
6138,1787,5,29,1979,17,DS,F,49.0,73.0,Dipodomys,spectabilis,Rodent,Control
6139,1791,5,29,1979,17,DS,M,49.0,75.0,Dipodomys,spectabilis,Rodent,Control
6140,1795,5,29,1979,17,DS,F,47.0,119.0,Dipodomys,spectabilis,Rodent,Control
6141,1799,5,29,1979,17,DS,M,49.0,147.0,Dipodomys,spectabilis,Rodent,Control
6142,1801,5,29,1979,17,DS,,,,Dipodomys,spectabilis,Rodent,Control
6143,1862,7,3,1979,17,DS,M,52.0,143.0,Dipodomys,spectabilis,Rodent,Control
6144,1927,7,25,1979,17,DS,M,51.0,99.0,Dipodomys,spectabilis,Rodent,Control
6145,1935,7,25,1979,17,DS,M,51.0,145.0,Dipodomys,spectabilis,Rodent,Control
6146,1987,8,22,1979,17,DS,M,51.0,106.0,Dipodomys,spectabilis,Rodent,Control
6147,1990,8,22,1979,17,DS,M,52.0,144.0,Dipodomys,spectabilis,Rodent,Control
6148,2023,9,22,1979,17,DS,M,52.0,118.0,Dipodomys,spectabilis,Rodent,Control
6149,2094,10,24,1979,17,DS,M,51.0,156.0,Dipodomys,spectabilis,Rodent,Control
6150,2095,10,24,1979,17,DS,M,51.0,123.0,Dipodomys,spectabilis,Rodent,Control
6151,2161,11,17,1979,17,DS,M,51.0,130.0,Dipodomys,spectabilis,Rodent,Control
6152,2227,11,18,1979,17,DS,F,53.0,134.0,Dipodomys,spectabilis,Rodent,Control
6355,1943,7,25,1979,17,OT,F,20.0,25.0,Onychomys,torridus,Rodent,Control
6356,1981,8,22,1979,17,OT,M,18.0,27.0,Onychomys,torridus,Rodent,Control
6357,2142,11,17,1979,17,OT,M,18.0,20.0,Onychomys,torridus,Rodent,Control
6358,2144,11,17,1979,17,OT,M,21.0,22.0,Onychomys,torridus,Rodent,Control
6359,2172,11,17,1979,17,OT,F,20.0,28.0,Onychomys,torridus,Rodent,Control
6528,1632,2,24,1979,17,DO,F,34.0,48.0,Dipodomys,ordii,Rodent,Control
6529,1700,3,31,1979,17,DO,F,35.0,49.0,Dipodomys,ordii,Rodent,Control
6530,1706,3,31,1979,17,DO,F,34.0,50.0,Dipodomys,ordii,Rodent,Control
6531,1750,4,28,1979,17,DO,F,34.0,51.0,Dipodomys,ordii,Rodent,Control
6532,1811,5,29,1979,17,DO,M,33.0,29.0,Dipodomys,ordii,Rodent,Control
6533,1869,7,3,1979,17,DO,M,33.0,38.0,Dipodomys,ordii,Rodent,Control
6534,1941,7,25,1979,17,DO,M,35.0,,Dipodomys,ordii,Rodent,Control
6535,1989,8,22,1979,17,DO,M,34.0,45.0,Dipodomys,ordii,Rodent,Control
6536,2105,10,24,1979,17,DO,M,34.0,49.0,Dipodomys,ordii,Rodent,Control
6537,2186,11,17,1979,17,DO,M,34.0,51.0,Dipodomys,ordii,Rodent,Control
6807,2226,11,18,1979,17,OL,F,19.0,29.0,Onychomys,leucogaster,Rodent,Control
7071,1729,4,28,1979,12,NL,F,31.0,86.0,Neotoma,albigula,Rodent,Control
7072,1731,4,28,1979,12,NL,F,32.0,239.0,Neotoma,albigula,Rodent,Control
7073,1782,5,29,1979,12,NL,M,27.0,66.0,Neotoma,albigula,Rodent,Control
7074,1784,5,29,1979,12,NL,M,30.0,72.0,Neotoma,albigula,Rodent,Control
7075,1798,5,29,1979,12,NL,M,29.0,70.0,Neotoma,albigula,Rodent,Control
7076,1982,8,22,1979,12,NL,F,29.0,72.0,Neotoma,albigula,Rodent,Control
7077,2078,10,24,1979,12,NL,F,32.0,92.0,Neotoma,albigula,Rodent,Control
7078,2081,10,24,1979,12,NL,F,32.0,211.0,Neotoma,albigula,Rodent,Control
7079,2247,11,18,1979,12,NL,F,33.0,217.0,Neotoma,albigula,Rodent,Control
7266,1558,1,28,1979,12,DM,M,36.0,45.0,Dipodomys,merriami,Rodent,Control
7267,1636,2,24,1979,12,DM,M,36.0,47.0,Dipodomys,merriami,Rodent,Control
7268,1677,3,31,1979,12,DM,M,36.0,53.0,Dipodomys,merriami,Rodent,Control
7269,1743,4,28,1979,12,DM,M,37.0,34.0,Dipodomys,merriami,Rodent,Control
7270,1790,5,29,1979,12,DM,M,37.0,43.0,Dipodomys,merriami,Rodent,Control
7271,1868,7,3,1979,12,DM,M,36.0,44.0,Dipodomys,merriami,Rodent,Control
7272,1925,7,25,1979,12,DM,M,37.0,45.0,Dipodomys,merriami,Rodent,Control
7273,1991,8,22,1979,12,DM,M,35.0,47.0,Dipodomys,merriami,Rodent,Control
7274,2027,9,22,1979,12,DM,F,35.0,37.0,Dipodomys,merriami,Rodent,Control
7275,2029,9,22,1979,12,DM,F,37.0,41.0,Dipodomys,merriami,Rodent,Control
7276,2086,10,24,1979,12,DM,F,33.0,40.0,Dipodomys,merriami,Rodent,Control
7277,2101,10,24,1979,12,DM,M,37.0,45.0,Dipodomys,merriami,Rodent,Control
7278,2213,11,18,1979,12,DM,M,36.0,44.0,Dipodomys,merriami,Rodent,Control
7279,2214,11,18,1979,12,DM,M,35.0,51.0,Dipodomys,merriami,Rodent,Control
7280,2262,11,18,1979,12,DM,F,35.0,50.0,Dipodomys,merriami,Rodent,Control
7281,2265,11,18,1979,12,DM,M,36.0,46.0,Dipodomys,merriami,Rodent,Control
8347,1625,2,24,1979,12,DS,F,52.0,123.0,Dipodomys,spectabilis,Rodent,Control
8348,1671,3,31,1979,12,DS,M,51.0,86.0,Dipodomys,spectabilis,Rodent,Control
8349,1684,3,31,1979,12,DS,F,52.0,125.0,Dipodomys,spectabilis,Rodent,Control
8350,1726,4,28,1979,12,DS,M,48.0,73.0,Dipodomys,spectabilis,Rodent,Control
8351,1727,4,28,1979,12,DS,F,48.0,75.0,Dipodomys,spectabilis,Rodent,Control
8352,1728,4,28,1979,12,DS,F,50.0,140.0,Dipodomys,spectabilis,Rodent,Control
8353,1783,5,29,1979,12,DS,M,51.0,91.0,Dipodomys,spectabilis,Rodent,Control
8354,1853,7,3,1979,12,DS,M,51.0,105.0,Dipodomys,spectabilis,Rodent,Control
8355,1933,7,25,1979,12,DS,M,51.0,108.0,Dipodomys,spectabilis,Rodent,Control
8356,1978,8,22,1979,12,DS,M,50.0,119.0,Dipodomys,spectabilis,Rodent,Control
8357,2020,9,22,1979,12,DS,M,53.0,131.0,Dipodomys,spectabilis,Rodent,Control
8358,2215,11,18,1979,12,DS,F,47.0,118.0,Dipodomys,spectabilis,Rodent,Control
8359,2257,11,18,1979,12,DS,,,133.0,Dipodomys,spectabilis,Rodent,Control
8650,1986,8,22,1979,12,OT,F,20.0,17.0,Onychomys,torridus,Rodent,Control
8651,2024,9,22,1979,12,OT,M,19.0,20.0,Onychomys,torridus,Rodent,Control
8833,1809,5,29,1979,12,DO,M,34.0,41.0,Dipodomys,ordii,Rodent,Control
8834,2075,10,24,1979,12,DO,M,35.0,52.0,Dipodomys,ordii,Rodent,Control
9107,2077,10,24,1979,12,SS,,,,Spermophilus,spilosoma,Rodent,Control
9115,2212,11,18,1979,12,OL,M,21.0,29.0,Onychomys,leucogaster,Rodent,Control
9429,1763,4,29,1979,18,NL,F,30.0,126.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9544,1575,1,29,1979,18,DM,F,,45.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9545,1577,1,29,1979,18,DM,M,,42.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9546,1580,1,29,1979,18,DM,M,,47.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9547,1583,1,29,1979,18,DM,F,,38.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9548,1587,1,29,1979,18,DM,M,,49.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9549,1599,1,29,1979,18,DM,M,,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9550,1602,1,29,1979,18,DM,F,,41.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9551,1609,1,29,1979,18,DM,M,,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9552,1613,1,29,1979,18,DM,M,,48.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9553,2229,11,18,1979,18,DM,F,34.0,40.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9801,1923,7,25,1979,18,PF,F,,6.0,Perognathus,flavus,Rodent,Short-term Krat Exclosure
10003,1588,1,29,1979,18,DS,M,,137.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10004,1592,1,29,1979,18,DS,F,,153.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10005,1649,2,25,1979,18,DS,M,52.0,139.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10006,1652,2,25,1979,18,DS,F,52.0,132.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10007,1689,3,31,1979,18,DS,M,51.0,141.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10008,1690,3,31,1979,18,DS,M,50.0,78.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10009,1698,3,31,1979,18,DS,M,51.0,127.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10010,1770,4,29,1979,18,DS,M,50.0,99.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10011,1821,5,30,1979,18,DS,F,49.0,128.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10012,1828,5,30,1979,18,DS,M,50.0,114.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10013,1883,7,4,1979,18,DS,M,46.0,60.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10014,1888,7,4,1979,18,DS,M,46.0,59.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10015,1891,7,4,1979,18,DS,F,51.0,138.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10016,1929,7,25,1979,18,DS,F,50.0,133.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10017,1984,8,22,1979,18,DS,M,52.0,94.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10018,2134,10,25,1979,18,DS,M,49.0,127.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10019,2162,11,17,1979,18,DS,M,48.0,136.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10220,2069,9,23,1979,18,OT,F,20.0,26.0,Onychomys,torridus,Rodent,Short-term Krat Exclosure
10221,2151,11,17,1979,18,OT,F,20.0,22.0,Onychomys,torridus,Rodent,Short-term Krat Exclosure
10303,1687,3,31,1979,18,DO,F,32.0,29.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10304,1707,3,31,1979,18,DO,M,35.0,54.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10305,1758,4,29,1979,18,DO,F,36.0,48.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10306,1767,4,29,1979,18,DO,F,35.0,,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10307,1826,5,30,1979,18,DO,F,32.0,44.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10308,1830,5,30,1979,18,DO,M,35.0,40.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10309,1899,7,4,1979,18,DO,F,34.0,53.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10310,1932,7,25,1979,18,DO,M,36.0,46.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10311,1938,7,25,1979,18,DO,F,34.0,42.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10312,1996,8,22,1979,18,DO,F,33.0,45.0,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
10352,2155,11,17,1979,18,OL,M,21.0,31.0,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
10353,2169,11,17,1979,18,OL,F,21.0,33.0,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
10354,2173,11,17,1979,18,OL,M,21.0,34.0,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
10355,2228,11,18,1979,18,OL,F,21.0,31.0,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
10867,2211,11,18,1979,11,NL,F,33.0,122.0,Neotoma,albigula,Rodent,Control
10959,1555,1,28,1979,11,DM,M,36.0,37.0,Dipodomys,merriami,Rodent,Control
10960,1562,1,28,1979,11,DM,M,39.0,50.0,Dipodomys,merriami,Rodent,Control
10961,1567,1,28,1979,11,DM,M,37.0,43.0,Dipodomys,merriami,Rodent,Control
10962,1624,2,24,1979,11,DM,M,37.0,48.0,Dipodomys,merriami,Rodent,Control
10963,1629,2,24,1979,11,DM,M,36.0,44.0,Dipodomys,merriami,Rodent,Control
10964,1712,3,31,1979,11,DM,M,38.0,46.0,Dipodomys,merriami,Rodent,Control
10965,1725,4,28,1979,11,DM,M,39.0,47.0,Dipodomys,merriami,Rodent,Control
10966,1734,4,28,1979,11,DM,F,36.0,46.0,Dipodomys,merriami,Rodent,Control
10967,1813,5,29,1979,11,DM,M,38.0,46.0,Dipodomys,merriami,Rodent,Control
10968,1876,7,3,1979,11,DM,F,33.0,32.0,Dipodomys,merriami,Rodent,Control
10969,1931,7,25,1979,11,DM,M,35.0,31.0,Dipodomys,merriami,Rodent,Control
10970,1983,8,22,1979,11,DM,M,34.0,35.0,Dipodomys,merriami,Rodent,Control
10971,1992,8,22,1979,11,DM,F,36.0,40.0,Dipodomys,merriami,Rodent,Control
10972,2035,9,22,1979,11,DM,M,39.0,49.0,Dipodomys,merriami,Rodent,Control
10973,2040,9,22,1979,11,DM,F,37.0,40.0,Dipodomys,merriami,Rodent,Control
10974,2090,10,24,1979,11,DM,F,34.0,28.0,Dipodomys,merriami,Rodent,Control
10975,2091,10,24,1979,11,DM,M,35.0,29.0,Dipodomys,merriami,Rodent,Control
10976,2244,11,18,1979,11,DM,M,39.0,48.0,Dipodomys,merriami,Rodent,Control
10977,2252,11,18,1979,11,DM,F,34.0,42.0,Dipodomys,merriami,Rodent,Control
10978,2256,11,18,1979,11,DM,F,34.0,39.0,Dipodomys,merriami,Rodent,Control
10979,2268,11,18,1979,11,DM,M,37.0,36.0,Dipodomys,merriami,Rodent,Control
11930,1710,3,31,1979,11,DS,M,,,Dipodomys,spectabilis,Rodent,Control
11931,1865,7,3,1979,11,DS,M,50.0,91.0,Dipodomys,spectabilis,Rodent,Control
11932,1937,7,25,1979,11,DS,M,51.0,98.0,Dipodomys,spectabilis,Rodent,Control
11933,2076,10,24,1979,11,DS,M,49.0,137.0,Dipodomys,spectabilis,Rodent,Control
11934,2243,11,18,1979,11,DS,M,49.0,134.0,Dipodomys,spectabilis,Rodent,Control
12038,1940,7,25,1979,11,PP,M,22.0,16.0,Chaetodipus,penicillatus,Rodent,Control
12039,2084,10,24,1979,11,PP,M,21.0,16.0,Chaetodipus,penicillatus,Rodent,Control
12040,2260,11,18,1979,11,PP,M,22.0,16.0,Chaetodipus,penicillatus,Rodent,Control
12202,2031,9,22,1979,11,OT,M,19.0,27.0,Onychomys,torridus,Rodent,Control
12203,2096,10,24,1979,11,OT,F,20.0,27.0,Onychomys,torridus,Rodent,Control
12204,2108,10,24,1979,11,OT,M,19.0,18.0,Onychomys,torridus,Rodent,Control
12205,2109,10,24,1979,11,OT,M,21.0,19.0,Onychomys,torridus,Rodent,Control
12206,2210,11,18,1979,11,OT,M,19.0,22.0,Onychomys,torridus,Rodent,Control
12317,1560,1,28,1979,11,DO,M,34.0,52.0,Dipodomys,ordii,Rodent,Control
12318,2208,11,18,1979,11,DO,F,31.0,42.0,Dipodomys,ordii,Rodent,Control
12541,1566,1,28,1979,11,OL,M,21.0,35.0,Onychomys,leucogaster,Rodent,Control
12542,1626,2,24,1979,11,OL,M,21.0,36.0,Onychomys,leucogaster,Rodent,Control
12543,1980,8,22,1979,11,OL,M,20.0,27.0,Onychomys,leucogaster,Rodent,Control
12544,2209,11,18,1979,11,OL,M,19.0,19.0,Onychomys,leucogaster,Rodent,Control
12591,2255,11,18,1979,11,RM,F,15.0,9.0,Reithrodontomys,megalotis,Rodent,Control
12781,1807,5,29,1979,20,NL,M,27.0,40.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12782,1863,7,3,1979,20,NL,F,30.0,94.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12783,1914,7,24,1979,20,NL,F,30.0,116.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12784,1966,8,21,1979,20,NL,F,30.0,136.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12785,2025,9,22,1979,20,NL,F,31.0,152.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12786,2107,10,24,1979,20,NL,M,32.0,171.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
