,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
1213,30915,7,1,2000,2,PP,M,22.0,18.0,Chaetodipus,penicillatus,Rodent,Control
1214,31106,7,22,2000,2,PP,M,23.0,17.0,Chaetodipus,penicillatus,Rodent,Control
1215,31107,7,22,2000,2,PP,M,22.0,14.0,Chaetodipus,penicillatus,Rodent,Control
1216,31108,7,22,2000,2,PP,M,23.0,15.0,Chaetodipus,penicillatus,Rodent,Control
1217,31204,8,25,2000,2,PP,F,21.0,14.0,Chaetodipus,penicillatus,Rodent,Control
1218,31207,8,25,2000,2,PP,M,23.0,17.0,Chaetodipus,penicillatus,Rodent,Control
1219,31208,8,25,2000,2,PP,M,22.0,15.0,Chaetodipus,penicillatus,Rodent,Control
1220,31209,8,25,2000,2,PP,F,22.0,15.0,Chaetodipus,penicillatus,Rodent,Control
1221,31211,8,25,2000,2,PP,M,23.0,19.0,Chaetodipus,penicillatus,Rodent,Control
1222,31214,8,25,2000,2,PP,M,23.0,17.0,Chaetodipus,penicillatus,Rodent,Control
1223,31387,9,30,2000,2,PP,M,22.0,15.0,Chaetodipus,penicillatus,Rodent,Control
1224,31389,9,30,2000,2,PP,M,22.0,17.0,Chaetodipus,penicillatus,Rodent,Control
1276,30738,6,3,2000,2,SH,M,28.0,48.0,Sigmodon,hispidus,Rodent,Control
1277,31111,7,22,2000,2,SH,,,130.0,Sigmodon,hispidus,Rodent,Control
1440,30912,7,1,2000,2,OT,M,20.0,23.0,Onychomys,torridus,Rodent,Control
1441,31213,8,25,2000,2,OT,F,21.0,32.0,Onychomys,torridus,Rodent,Control
1442,31384,9,30,2000,2,OT,M,20.0,25.0,Onychomys,torridus,Rodent,Control
1443,31388,9,30,2000,2,OT,F,20.0,30.0,Onychomys,torridus,Rodent,Control
1444,31519,11,25,2000,2,OT,M,20.0,26.0,Onychomys,torridus,Rodent,Control
1445,31521,11,25,2000,2,OT,F,20.0,30.0,Onychomys,torridus,Rodent,Control
1446,31627,12,22,2000,2,OT,M,20.0,25.0,Onychomys,torridus,Rodent,Control
1447,31628,12,22,2000,2,OT,M,19.0,28.0,Onychomys,torridus,Rodent,Control
1448,31630,12,22,2000,2,OT,F,20.0,28.0,Onychomys,torridus,Rodent,Control
1771,30171,1,8,2000,2,DO,M,36.0,52.0,Dipodomys,ordii,Rodent,Control
1772,30173,1,8,2000,2,DO,F,35.0,54.0,Dipodomys,ordii,Rodent,Control
1773,30303,2,5,2000,2,DO,F,36.0,52.0,Dipodomys,ordii,Rodent,Control
1774,30305,2,5,2000,2,DO,M,37.0,54.0,Dipodomys,ordii,Rodent,Control
1775,30442,3,4,2000,2,DO,F,,66.0,Dipodomys,ordii,Rodent,Control
1776,30612,4,30,2000,2,DO,F,34.0,42.0,Dipodomys,ordii,Rodent,Control
1777,30739,6,3,2000,2,DO,M,34.0,31.0,Dipodomys,ordii,Rodent,Control
1936,30435,3,4,2000,2,RM,F,17.0,13.0,Reithrodontomys,megalotis,Rodent,Control
1937,31518,11,25,2000,2,RM,M,18.0,12.0,Reithrodontomys,megalotis,Rodent,Control
2084,30169,1,8,2000,2,PB,F,25.0,24.0,Chaetodipus,baileyi,Rodent,Control
2085,30176,1,8,2000,2,PB,M,26.0,27.0,Chaetodipus,baileyi,Rodent,Control
2086,30297,2,5,2000,2,PB,M,26.0,30.0,Chaetodipus,baileyi,Rodent,Control
2087,30298,2,5,2000,2,PB,M,26.0,46.0,Chaetodipus,baileyi,Rodent,Control
2088,30299,2,5,2000,2,PB,F,25.0,29.0,Chaetodipus,baileyi,Rodent,Control
2089,30300,2,5,2000,2,PB,F,26.0,42.0,Chaetodipus,baileyi,Rodent,Control
2090,30433,3,4,2000,2,PB,F,26.0,42.0,Chaetodipus,baileyi,Rodent,Control
2091,30436,3,4,2000,2,PB,M,26.0,30.0,Chaetodipus,baileyi,Rodent,Control
2092,30437,3,4,2000,2,PB,M,26.0,47.0,Chaetodipus,baileyi,Rodent,Control
2093,30438,3,4,2000,2,PB,F,27.0,42.0,Chaetodipus,baileyi,Rodent,Control
2094,30440,3,4,2000,2,PB,F,25.0,26.0,Chaetodipus,baileyi,Rodent,Control
2095,30441,3,4,2000,2,PB,F,25.0,31.0,Chaetodipus,baileyi,Rodent,Control
2096,30607,4,30,2000,2,PB,M,26.0,45.0,Chaetodipus,baileyi,Rodent,Control
2097,30610,4,30,2000,2,PB,F,25.0,31.0,Chaetodipus,baileyi,Rodent,Control
2098,30611,4,30,2000,2,PB,M,26.0,41.0,Chaetodipus,baileyi,Rodent,Control
2099,30731,6,3,2000,2,PB,M,26.0,18.0,Chaetodipus,baileyi,Rodent,Control
2100,30732,6,3,2000,2,PB,M,27.0,43.0,Chaetodipus,baileyi,Rodent,Control
2101,30734,6,3,2000,2,PB,M,27.0,29.0,Chaetodipus,baileyi,Rodent,Control
2102,30735,6,3,2000,2,PB,M,27.0,27.0,Chaetodipus,baileyi,Rodent,Control
2103,30736,6,3,2000,2,PB,F,25.0,33.0,Chaetodipus,baileyi,Rodent,Control
2104,30737,6,3,2000,2,PB,F,26.0,40.0,Chaetodipus,baileyi,Rodent,Control
2105,30910,7,1,2000,2,PB,M,26.0,21.0,Chaetodipus,baileyi,Rodent,Control
2106,30911,7,1,2000,2,PB,M,26.0,46.0,Chaetodipus,baileyi,Rodent,Control
2107,30914,7,1,2000,2,PB,F,25.0,38.0,Chaetodipus,baileyi,Rodent,Control
2108,30916,7,1,2000,2,PB,M,27.0,35.0,Chaetodipus,baileyi,Rodent,Control
2109,30917,7,1,2000,2,PB,M,25.0,25.0,Chaetodipus,baileyi,Rodent,Control
2110,30918,7,1,2000,2,PB,M,27.0,24.0,Chaetodipus,baileyi,Rodent,Control
2111,30919,7,1,2000,2,PB,F,26.0,30.0,Chaetodipus,baileyi,Rodent,Control
2112,30920,7,1,2000,2,PB,F,25.0,19.0,Chaetodipus,baileyi,Rodent,Control
2113,31104,7,22,2000,2,PB,M,27.0,47.0,Chaetodipus,baileyi,Rodent,Control
2114,31105,7,22,2000,2,PB,M,26.0,31.0,Chaetodipus,baileyi,Rodent,Control
2115,31109,7,22,2000,2,PB,F,26.0,25.0,Chaetodipus,baileyi,Rodent,Control
2116,31110,7,22,2000,2,PB,M,26.0,29.0,Chaetodipus,baileyi,Rodent,Control
2117,31205,8,25,2000,2,PB,M,27.0,48.0,Chaetodipus,baileyi,Rodent,Control
2118,31206,8,25,2000,2,PB,M,27.0,34.0,Chaetodipus,baileyi,Rodent,Control
2119,31210,8,25,2000,2,PB,M,27.0,31.0,Chaetodipus,baileyi,Rodent,Control
2120,31212,8,25,2000,2,PB,M,26.0,32.0,Chaetodipus,baileyi,Rodent,Control
2121,31216,8,25,2000,2,PB,M,27.0,32.0,Chaetodipus,baileyi,Rodent,Control
2122,31381,9,30,2000,2,PB,M,26.0,43.0,Chaetodipus,baileyi,Rodent,Control
2123,31382,9,30,2000,2,PB,M,26.0,31.0,Chaetodipus,baileyi,Rodent,Control
2124,31383,9,30,2000,2,PB,M,27.0,33.0,Chaetodipus,baileyi,Rodent,Control
2125,31385,9,30,2000,2,PB,M,26.0,31.0,Chaetodipus,baileyi,Rodent,Control
2126,31390,9,30,2000,2,PB,M,26.0,30.0,Chaetodipus,baileyi,Rodent,Control
2127,31513,11,25,2000,2,PB,M,27.0,34.0,Chaetodipus,baileyi,Rodent,Control
2128,31514,11,25,2000,2,PB,M,27.0,33.0,Chaetodipus,baileyi,Rodent,Control
2129,31626,12,22,2000,2,PB,M,26.0,38.0,Chaetodipus,baileyi,Rodent,Control
2130,31629,12,22,2000,2,PB,M,26.0,41.0,Chaetodipus,baileyi,Rodent,Control
2131,31631,12,22,2000,2,PB,M,26.0,34.0,Chaetodipus,baileyi,Rodent,Control
2287,30501,3,5,2000,3,NL,F,32.0,171.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2584,31560,11,26,2000,3,PE,M,21.0,20.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
2585,31564,11,26,2000,3,PE,M,20.0,23.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
2938,30225,1,10,2000,3,PP,M,22.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2939,30359,2,6,2000,3,PP,M,20.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2940,30809,6,4,2000,3,PP,M,22.0,20.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2941,30993,7,2,2000,3,PP,M,20.0,13.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2942,30997,7,2,2000,3,PP,M,20.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2943,31276,8,26,2000,3,PP,M,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
3137,30220,1,10,2000,3,OT,F,20.0,25.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3138,30363,2,6,2000,3,OT,M,21.0,26.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3139,30506,3,5,2000,3,OT,M,20.0,29.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3140,30803,6,4,2000,3,OT,M,20.0,32.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3141,30990,7,2,2000,3,OT,M,19.0,22.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3142,31274,8,26,2000,3,OT,M,19.0,25.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3143,31445,9,31,2000,3,OT,F,20.0,27.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3144,31556,11,26,2000,3,OT,M,19.0,25.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3145,31671,12,23,2000,3,OT,M,21.0,29.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3802,30221,1,10,2000,3,PB,F,25.0,29.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3803,30222,1,10,2000,3,PB,M,26.0,36.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3804,30223,1,10,2000,3,PB,F,26.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3805,30224,1,10,2000,3,PB,F,26.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3806,30226,1,10,2000,3,PB,M,27.0,52.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3807,30358,2,6,2000,3,PB,M,27.0,51.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3808,30360,2,6,2000,3,PB,F,27.0,38.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3809,30361,2,6,2000,3,PB,M,26.0,39.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3810,30362,2,6,2000,3,PB,F,24.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3811,30364,2,6,2000,3,PB,F,28.0,33.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3812,30502,3,5,2000,3,PB,F,26.0,43.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3813,30503,3,5,2000,3,PB,F,26.0,29.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3814,30504,3,5,2000,3,PB,F,27.0,40.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3815,30505,3,5,2000,3,PB,M,27.0,49.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3816,30716,4,31,2000,3,PB,F,24.0,35.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3817,30717,4,31,2000,3,PB,M,26.0,27.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3818,30718,4,31,2000,3,PB,F,26.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3819,30719,4,31,2000,3,PB,M,26.0,27.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3820,30804,6,4,2000,3,PB,F,25.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3821,30805,6,4,2000,3,PB,M,26.0,25.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3822,30806,6,4,2000,3,PB,F,26.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3823,30807,6,4,2000,3,PB,M,26.0,22.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3824,30808,6,4,2000,3,PB,F,26.0,34.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3825,30810,6,4,2000,3,PB,F,26.0,22.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3826,30811,6,4,2000,3,PB,M,26.0,21.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3827,30812,6,4,2000,3,PB,F,26.0,36.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3828,30813,6,4,2000,3,PB,F,26.0,33.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3829,30814,6,4,2000,3,PB,M,26.0,36.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3830,30815,6,4,2000,3,PB,M,25.0,20.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3831,30988,7,2,2000,3,PB,M,26.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3832,30989,7,2,2000,3,PB,M,26.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3833,30991,7,2,2000,3,PB,M,26.0,23.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3834,30992,7,2,2000,3,PB,M,24.0,40.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3835,30994,7,2,2000,3,PB,F,25.0,33.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3836,30995,7,2,2000,3,PB,F,24.0,34.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3837,30996,7,2,2000,3,PB,F,25.0,37.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3838,30998,7,2,2000,3,PB,M,25.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3839,31159,7,22,2000,3,PB,M,26.0,41.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3840,31160,7,22,2000,3,PB,M,26.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3841,31161,7,22,2000,3,PB,M,26.0,19.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3842,31162,7,22,2000,3,PB,F,26.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3843,31163,7,22,2000,3,PB,M,26.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3844,31164,7,22,2000,3,PB,F,26.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3845,31165,7,22,2000,3,PB,F,25.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3846,31166,7,22,2000,3,PB,M,27.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3847,31178,7,23,2000,3,PB,F,26.0,35.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3848,31179,7,23,2000,3,PB,F,25.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3849,31273,8,26,2000,3,PB,F,25.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3850,31275,8,26,2000,3,PB,F,26.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3851,31277,8,26,2000,3,PB,F,25.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3852,31278,8,26,2000,3,PB,M,26.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3853,31279,8,26,2000,3,PB,M,28.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3854,31280,8,26,2000,3,PB,F,26.0,34.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3855,31443,9,31,2000,3,PB,F,25.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3856,31444,9,31,2000,3,PB,M,25.0,29.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3857,31446,9,31,2000,3,PB,F,25.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3858,31447,9,31,2000,3,PB,M,26.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3859,31448,9,31,2000,3,PB,M,27.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3860,31557,11,26,2000,3,PB,M,26.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3861,31558,11,26,2000,3,PB,M,27.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3862,31559,11,26,2000,3,PB,F,25.0,29.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3863,31561,11,26,2000,3,PB,M,26.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3864,31562,11,26,2000,3,PB,M,27.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3865,31563,11,26,2000,3,PB,M,26.0,,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3866,31667,12,23,2000,3,PB,M,26.0,42.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3867,31668,12,23,2000,3,PB,,,,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3868,31669,12,23,2000,3,PB,F,25.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3869,31670,12,23,2000,3,PB,M,26.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3870,31672,12,23,2000,3,PB,M,26.0,35.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
4442,30276,1,10,2000,15,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4443,30278,1,10,2000,15,PP,M,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4444,30279,1,10,2000,15,PP,F,20.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4445,30415,2,6,2000,15,PP,F,21.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4446,30416,2,6,2000,15,PP,F,19.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4447,30417,2,6,2000,15,PP,F,22.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4448,30569,3,5,2000,15,PP,F,21.0,13.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4449,30570,3,5,2000,15,PP,F,21.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4450,30571,3,5,2000,15,PP,M,22.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4451,30572,3,5,2000,15,PP,M,23.0,21.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4452,30573,3,5,2000,15,PP,M,23.0,22.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4453,30574,3,5,2000,15,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4454,30575,3,5,2000,15,PP,M,22.0,20.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4455,30671,4,31,2000,15,PP,M,22.0,19.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4456,30672,4,31,2000,15,PP,F,20.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4457,30673,4,31,2000,15,PP,F,20.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4458,30674,4,31,2000,15,PP,M,21.0,23.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4459,30883,6,4,2000,15,PP,F,22.0,19.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4460,30884,6,4,2000,15,PP,M,22.0,13.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4461,30885,6,4,2000,15,PP,F,22.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4462,30886,6,4,2000,15,PP,F,21.0,,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4463,30888,6,4,2000,15,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4464,30889,6,4,2000,15,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4465,31079,7,2,2000,15,PP,M,20.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4466,31080,7,2,2000,15,PP,M,20.0,12.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4467,31081,7,2,2000,15,PP,F,20.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4468,31082,7,2,2000,15,PP,M,21.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4469,31083,7,2,2000,15,PP,M,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4470,31084,7,2,2000,15,PP,F,20.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4471,31086,7,2,2000,15,PP,F,20.0,13.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4472,31087,7,2,2000,15,PP,F,20.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4473,31359,8,26,2000,15,PP,M,21.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4474,31360,8,26,2000,15,PP,F,21.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4475,31362,8,26,2000,15,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4476,31363,8,26,2000,15,PP,M,20.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4477,31364,8,26,2000,15,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4478,31365,8,26,2000,15,PP,M,21.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4479,31496,9,31,2000,15,PP,F,22.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4480,31497,9,31,2000,15,PP,F,22.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4481,31606,11,26,2000,15,PP,M,18.0,11.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4532,31085,7,2,2000,15,SH,M,25.0,51.0,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure
4599,30277,1,10,2000,15,OT,F,20.0,19.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4600,30567,3,5,2000,15,OT,M,20.0,26.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4601,30670,4,31,2000,15,OT,F,19.0,38.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4602,31361,8,26,2000,15,OT,F,21.0,30.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4603,31494,9,31,2000,15,OT,M,20.0,20.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4604,31495,9,31,2000,15,OT,F,20.0,24.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4605,31607,11,26,2000,15,OT,F,19.0,25.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4606,31706,12,23,2000,15,OT,F,21.0,25.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4607,31707,12,23,2000,15,OT,M,20.0,19.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4625,30887,6,4,2000,15,SS,,,,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
4894,30568,3,5,2000,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4920,30418,2,6,2000,15,AB,,,,Amphispiza,bilineata,Bird,Long-term Krat Exclosure
5831,30196,1,8,2000,17,DM,M,37.0,52.0,Dipodomys,merriami,Rodent,Control
5832,30197,1,8,2000,17,DM,F,34.0,43.0,Dipodomys,merriami,Rodent,Control
5833,30328,2,5,2000,17,DM,F,34.0,42.0,Dipodomys,merriami,Rodent,Control
5834,30331,2,5,2000,17,DM,M,34.0,36.0,Dipodomys,merriami,Rodent,Control
5835,30470,3,4,2000,17,DM,F,34.0,41.0,Dipodomys,merriami,Rodent,Control
5836,30471,3,4,2000,17,DM,F,36.0,44.0,Dipodomys,merriami,Rodent,Control
5837,30472,3,4,2000,17,DM,M,36.0,49.0,Dipodomys,merriami,Rodent,Control
5838,30473,3,4,2000,17,DM,M,37.0,33.0,Dipodomys,merriami,Rodent,Control
