,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
5148,496,12,11,1977,17,DM,F,36.0,37.0,Dipodomys,merriami,Rodent,Control
6103,134,8,21,1977,17,DS,F,45.0,,Dipodomys,spectabilis,Rodent,Control
6104,191,9,12,1977,17,DS,M,47.0,,Dipodomys,spectabilis,Rodent,Control
6105,200,9,12,1977,17,DS,F,52.0,,Dipodomys,spectabilis,Rodent,Control
6106,301,10,17,1977,17,DS,F,48.0,,Dipodomys,spectabilis,Rodent,Control
6107,309,10,17,1977,17,DS,M,49.0,,Dipodomys,spectabilis,Rodent,Control
6108,381,11,13,1977,17,DS,F,48.0,118.0,Dipodomys,spectabilis,Rodent,Control
6109,385,11,13,1977,17,DS,M,50.0,132.0,Dipodomys,spectabilis,Rodent,Control
6110,477,12,11,1977,17,DS,F,47.0,115.0,Dipodomys,spectabilis,Rodent,Control
6350,296,10,17,1977,17,OT,,18.0,21.0,Onychomys,torridus,Rodent,Control
6351,299,10,17,1977,17,OT,M,19.0,,Onychomys,torridus,Rodent,Control
6519,317,10,17,1977,17,DO,F,32.0,48.0,Dipodomys,ordii,Rodent,Control
6520,323,10,17,1977,17,DO,F,33.0,31.0,Dipodomys,ordii,Rodent,Control
6797,321,10,17,1977,17,OL,F,,23.0,Onychomys,leucogaster,Rodent,Control
6840,397,11,13,1977,17,RM,F,16.0,7.0,Reithrodontomys,megalotis,Rodent,Control
7060,106,8,20,1977,12,NL,,,,Neotoma,albigula,Rodent,Control
7061,171,9,11,1977,12,NL,,,,Neotoma,albigula,Rodent,Control
7062,406,11,14,1977,12,NL,,,,Neotoma,albigula,Rodent,Control
7063,469,12,11,1977,12,NL,,,,Neotoma,albigula,Rodent,Control
7226,52,7,18,1977,12,DM,F,26.0,,Dipodomys,merriami,Rodent,Control
7227,96,8,20,1977,12,DM,M,36.0,41.0,Dipodomys,merriami,Rodent,Control
7228,168,9,11,1977,12,DM,M,36.0,44.0,Dipodomys,merriami,Rodent,Control
7229,173,9,11,1977,12,DM,F,36.0,40.0,Dipodomys,merriami,Rodent,Control
7230,174,9,11,1977,12,DM,M,37.0,34.0,Dipodomys,merriami,Rodent,Control
7231,179,9,11,1977,12,DM,M,37.0,44.0,Dipodomys,merriami,Rodent,Control
7232,336,10,18,1977,12,DM,M,36.0,40.0,Dipodomys,merriami,Rodent,Control
7233,338,10,18,1977,12,DM,M,37.0,41.0,Dipodomys,merriami,Rodent,Control
7234,340,10,18,1977,12,DM,F,36.0,39.0,Dipodomys,merriami,Rodent,Control
7235,404,11,14,1977,12,DM,M,37.0,40.0,Dipodomys,merriami,Rodent,Control
7236,409,11,14,1977,12,DM,F,36.0,38.0,Dipodomys,merriami,Rodent,Control
7237,487,12,11,1977,12,DM,F,38.0,36.0,Dipodomys,merriami,Rodent,Control
7238,488,12,11,1977,12,DM,M,37.0,41.0,Dipodomys,merriami,Rodent,Control
8246,332,10,18,1977,12,PF,M,16.0,8.0,Perognathus,flavus,Rodent,Control
8320,58,7,18,1977,12,DS,M,45.0,,Dipodomys,spectabilis,Rodent,Control
8321,176,9,11,1977,12,DS,M,45.0,,Dipodomys,spectabilis,Rodent,Control
8322,331,10,18,1977,12,DS,F,50.0,,Dipodomys,spectabilis,Rodent,Control
8323,405,11,14,1977,12,DS,,,,Dipodomys,spectabilis,Rodent,Control
8324,460,12,11,1977,12,DS,F,,114.0,Dipodomys,spectabilis,Rodent,Control
8325,492,12,11,1977,12,DS,M,49.0,110.0,Dipodomys,spectabilis,Rodent,Control
8440,49,7,18,1977,12,PP,F,17.0,,Chaetodipus,penicillatus,Rodent,Control
8441,89,8,20,1977,12,PP,F,20.0,15.0,Chaetodipus,penicillatus,Rodent,Control
8442,163,9,11,1977,12,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Control
9105,185,9,11,1977,12,OX,F,19.0,,Onychomys,sp.,Rodent,Control
9423,107,8,20,1977,18,NL,,,,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9424,272,10,16,1977,18,NL,,,,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9425,353,11,12,1977,18,NL,,,,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9485,44,7,18,1977,18,DM,F,35.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9486,47,7,18,1977,18,DM,M,32.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9487,50,7,18,1977,18,DM,F,32.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9488,54,7,18,1977,18,DM,M,37.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9489,86,8,20,1977,18,DM,F,33.0,40.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9490,88,8,20,1977,18,DM,F,35.0,45.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9491,90,8,20,1977,18,DM,M,35.0,29.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9492,93,8,20,1977,18,DM,,,42.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9493,94,8,20,1977,18,DM,F,36.0,43.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9494,97,8,20,1977,18,DM,M,36.0,41.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9495,103,8,20,1977,18,DM,F,35.0,30.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9496,178,9,11,1977,18,DM,M,33.0,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9497,255,10,16,1977,18,DM,M,35.0,50.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9498,258,10,16,1977,18,DM,F,36.0,37.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9499,280,10,16,1977,18,DM,M,37.0,46.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9500,359,11,12,1977,18,DM,M,36.0,40.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9501,374,11,12,1977,18,DM,M,37.0,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9502,436,12,10,1977,18,DM,F,37.0,33.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9503,437,12,10,1977,18,DM,F,37.0,38.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9504,447,12,10,1977,18,DM,M,37.0,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9980,42,7,18,1977,18,DS,F,46.0,,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
9981,250,10,16,1977,18,DS,F,51.0,,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
10862,194,9,12,1977,11,NL,,,,Neotoma,albigula,Rodent,Control
10863,297,10,17,1977,11,NL,,,,Neotoma,albigula,Rodent,Control
10864,390,11,13,1977,11,NL,,,,Neotoma,albigula,Rodent,Control
10865,475,12,11,1977,11,NL,,,,Neotoma,albigula,Rodent,Control
10905,28,7,17,1977,11,DM,M,38.0,,Dipodomys,merriami,Rodent,Control
10906,33,7,17,1977,11,DM,F,36.0,,Dipodomys,merriami,Rodent,Control
10907,37,7,17,1977,11,DM,F,35.0,,Dipodomys,merriami,Rodent,Control
10908,39,7,17,1977,11,DM,F,36.0,,Dipodomys,merriami,Rodent,Control
10909,99,8,20,1977,11,DM,M,37.0,45.0,Dipodomys,merriami,Rodent,Control
10910,111,8,20,1977,11,DM,F,37.0,42.0,Dipodomys,merriami,Rodent,Control
10911,199,9,12,1977,11,DM,M,36.0,29.0,Dipodomys,merriami,Rodent,Control
10912,203,9,12,1977,11,DM,M,38.0,46.0,Dipodomys,merriami,Rodent,Control
10913,210,9,12,1977,11,DM,F,36.0,53.0,Dipodomys,merriami,Rodent,Control
10914,295,10,17,1977,11,DM,M,36.0,41.0,Dipodomys,merriami,Rodent,Control
10915,312,10,17,1977,11,DM,F,36.0,42.0,Dipodomys,merriami,Rodent,Control
10916,384,11,13,1977,11,DM,M,36.0,37.0,Dipodomys,merriami,Rodent,Control
10917,388,11,13,1977,11,DM,F,36.0,39.0,Dipodomys,merriami,Rodent,Control
10918,468,12,11,1977,11,DM,M,35.0,37.0,Dipodomys,merriami,Rodent,Control
10919,484,12,11,1977,11,DM,F,37.0,38.0,Dipodomys,merriami,Rodent,Control
11817,391,11,13,1977,11,PF,M,15.0,7.0,Perognathus,flavus,Rodent,Control
11900,20,7,17,1977,11,DS,F,48.0,,Dipodomys,spectabilis,Rodent,Control
11901,91,8,20,1977,11,DS,F,50.0,,Dipodomys,spectabilis,Rodent,Control
11902,104,8,20,1977,11,DS,M,43.0,,Dipodomys,spectabilis,Rodent,Control
11903,291,10,17,1977,11,DS,F,47.0,,Dipodomys,spectabilis,Rodent,Control
11904,310,10,17,1977,11,DS,,,,Dipodomys,spectabilis,Rodent,Control
11905,383,11,13,1977,11,DS,F,52.0,126.0,Dipodomys,spectabilis,Rodent,Control
11906,392,11,13,1977,11,DS,F,53.0,122.0,Dipodomys,spectabilis,Rodent,Control
11907,472,12,11,1977,11,DS,F,49.0,127.0,Dipodomys,spectabilis,Rodent,Control
11908,485,12,11,1977,11,DS,M,52.0,127.0,Dipodomys,spectabilis,Rodent,Control
11909,491,12,11,1977,11,DS,M,48.0,138.0,Dipodomys,spectabilis,Rodent,Control
11910,499,12,11,1977,11,DS,F,51.0,121.0,Dipodomys,spectabilis,Rodent,Control
12030,29,7,17,1977,11,PP,M,,,Chaetodipus,penicillatus,Rodent,Control
12031,108,8,20,1977,11,PP,M,21.0,,Chaetodipus,penicillatus,Rodent,Control
12197,489,12,11,1977,11,OT,,,,Onychomys,torridus,Rodent,Control
12774,281,10,16,1977,20,NL,,,,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12908,40,7,18,1977,20,DM,M,36.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12909,48,7,18,1977,20,DM,F,36.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12910,56,7,18,1977,20,DM,M,34.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12911,119,8,21,1977,20,DM,M,35.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12912,120,8,21,1977,20,DM,M,35.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12913,126,8,21,1977,20,DM,F,30.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12914,137,8,21,1977,20,DM,F,35.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12915,140,8,21,1977,20,DM,M,33.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12916,157,9,11,1977,20,DM,M,36.0,37.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12917,170,9,11,1977,20,DM,F,36.0,41.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12918,181,9,11,1977,20,DM,M,35.0,33.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12919,253,10,16,1977,20,DM,M,38.0,39.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12920,254,10,16,1977,20,DM,F,36.0,43.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12921,275,10,16,1977,20,DM,M,37.0,41.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12922,360,11,12,1977,20,DM,F,35.0,39.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12923,369,11,12,1977,20,DM,F,36.0,39.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12924,425,12,10,1977,20,DM,F,36.0,38.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12925,439,12,10,1977,20,DM,F,36.0,39.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
13280,262,10,16,1977,20,PE,M,19.0,20.0,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
13354,149,8,21,1977,20,DS,M,50.0,,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
13355,154,8,21,1977,20,DS,F,47.0,,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
13356,155,8,21,1977,20,DS,,,,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
13357,184,9,11,1977,20,DS,M,52.0,,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
13358,286,10,16,1977,20,DS,M,50.0,,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
13359,367,11,12,1977,20,DS,M,51.0,115.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
13360,448,12,10,1977,20,DS,M,51.0,116.0,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
14148,282,10,16,1977,22,NL,,,,Neotoma,albigula,Rodent,Control
14166,45,7,18,1977,22,DM,M,36.0,,Dipodomys,merriami,Rodent,Control
14167,53,7,18,1977,22,DM,M,36.0,,Dipodomys,merriami,Rodent,Control
14168,57,7,18,1977,22,DM,,,,Dipodomys,merriami,Rodent,Control
14169,122,8,21,1977,22,DM,F,33.0,,Dipodomys,merriami,Rodent,Control
14170,125,8,21,1977,22,DM,M,35.0,,Dipodomys,merriami,Rodent,Control
14171,131,8,21,1977,22,DM,M,37.0,,Dipodomys,merriami,Rodent,Control
14172,132,8,21,1977,22,DM,F,33.0,,Dipodomys,merriami,Rodent,Control
14173,138,8,21,1977,22,DM,M,37.0,,Dipodomys,merriami,Rodent,Control
14174,158,9,11,1977,22,DM,M,36.0,48.0,Dipodomys,merriami,Rodent,Control
14175,164,9,11,1977,22,DM,F,36.0,36.0,Dipodomys,merriami,Rodent,Control
14176,244,10,16,1977,22,DM,F,36.0,42.0,Dipodomys,merriami,Rodent,Control
14177,260,10,16,1977,22,DM,F,36.0,36.0,Dipodomys,merriami,Rodent,Control
14178,345,11,12,1977,22,DM,F,34.0,45.0,Dipodomys,merriami,Rodent,Control
14179,372,11,12,1977,22,DM,F,36.0,35.0,Dipodomys,merriami,Rodent,Control
14180,426,12,10,1977,22,DM,M,36.0,45.0,Dipodomys,merriami,Rodent,Control
14688,172,9,11,1977,22,PF,F,,8.0,Perognathus,flavus,Rodent,Control
14767,267,10,16,1977,22,DS,F,46.0,,Dipodomys,spectabilis,Rodent,Control
15112,248,10,16,1977,22,OT,M,,21.0,Onychomys,torridus,Rodent,Control
15203,351,11,12,1977,22,OL,,,,Onychomys,leucogaster,Rodent,Control
15535,314,10,17,1977,14,NL,,,,Neotoma,albigula,Rodent,Control
15536,393,11,13,1977,14,NL,,,,Neotoma,albigula,Rodent,Control
15537,486,12,11,1977,14,NL,,,,Neotoma,albigula,Rodent,Control
15597,21,7,17,1977,14,DM,F,34.0,,Dipodomys,merriami,Rodent,Control
15598,124,8,21,1977,14,DM,M,36.0,,Dipodomys,merriami,Rodent,Control
15599,127,8,21,1977,14,DM,M,33.0,,Dipodomys,merriami,Rodent,Control
15600,129,8,21,1977,14,DM,F,34.0,,Dipodomys,merriami,Rodent,Control
15601,148,8,21,1977,14,DM,M,37.0,,Dipodomys,merriami,Rodent,Control
15602,152,8,21,1977,14,DM,M,38.0,,Dipodomys,merriami,Rodent,Control
15603,197,9,12,1977,14,DM,M,37.0,51.0,Dipodomys,merriami,Rodent,Control
15604,208,9,12,1977,14,DM,M,37.0,45.0,Dipodomys,merriami,Rodent,Control
15605,213,9,12,1977,14,DM,F,35.0,49.0,Dipodomys,merriami,Rodent,Control
15606,215,9,12,1977,14,DM,F,36.0,46.0,Dipodomys,merriami,Rodent,Control
15607,289,10,17,1977,14,DM,M,38.0,47.0,Dipodomys,merriami,Rodent,Control
15608,305,10,17,1977,14,DM,F,35.0,40.0,Dipodomys,merriami,Rodent,Control
15609,319,10,17,1977,14,DM,M,36.0,45.0,Dipodomys,merriami,Rodent,Control
15610,379,11,13,1977,14,DM,M,36.0,44.0,Dipodomys,merriami,Rodent,Control
15611,395,11,13,1977,14,DM,M,36.0,43.0,Dipodomys,merriami,Rodent,Control
15612,396,11,13,1977,14,DM,F,36.0,40.0,Dipodomys,merriami,Rodent,Control
15613,461,12,11,1977,14,DM,M,36.0,41.0,Dipodomys,merriami,Rodent,Control
15614,479,12,11,1977,14,DM,F,36.0,40.0,Dipodomys,merriami,Rodent,Control
15615,490,12,11,1977,14,DM,M,37.0,44.0,Dipodomys,merriami,Rodent,Control
16812,139,8,21,1977,14,PF,M,15.0,,Perognathus,flavus,Rodent,Control
16867,188,9,12,1977,14,DS,F,48.0,,Dipodomys,spectabilis,Rodent,Control
16868,300,10,17,1977,14,DS,F,,,Dipodomys,spectabilis,Rodent,Control
16869,389,11,13,1977,14,DS,F,,113.0,Dipodomys,spectabilis,Rodent,Control
16870,480,12,11,1977,14,DS,F,47.0,114.0,Dipodomys,spectabilis,Rodent,Control
17415,465,12,11,1977,5,NL,,,,Neotoma,albigula,Rodent,Rodent Exclosure
17443,98,8,20,1977,5,DM,M,38.0,40.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17444,101,8,20,1977,5,DM,F,35.0,46.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17445,161,9,11,1977,5,DM,M,37.0,42.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17446,169,9,11,1977,5,DM,M,37.0,,Dipodomys,merriami,Rodent,Rodent Exclosure
17447,183,9,11,1977,5,DM,F,37.0,46.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17448,330,10,18,1977,5,DM,M,37.0,43.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17449,334,10,18,1977,5,DM,F,37.0,45.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17450,411,11,14,1977,5,DM,M,36.0,42.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17451,415,11,14,1977,5,DM,F,36.0,41.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17452,502,12,11,1977,5,DM,F,36.0,43.0,Dipodomys,merriami,Rodent,Rodent Exclosure
17886,87,8,20,1977,5,PF,F,11.0,9.0,Perognathus,flavus,Rodent,Rodent Exclosure
17887,113,8,20,1977,5,PF,F,13.0,8.0,Perognathus,flavus,Rodent,Rodent Exclosure
17960,11,7,16,1977,5,DS,F,53.0,,Dipodomys,spectabilis,Rodent,Rodent Exclosure
17961,100,8,20,1977,5,DS,F,54.0,,Dipodomys,spectabilis,Rodent,Rodent Exclosure
17962,159,9,11,1977,5,DS,M,53.0,,Dipodomys,spectabilis,Rodent,Rodent Exclosure
17963,329,10,18,1977,5,DS,F,47.0,,Dipodomys,spectabilis,Rodent,Rodent Exclosure
17964,335,10,18,1977,5,DS,M,52.0,,Dipodomys,spectabilis,Rodent,Rodent Exclosure
17965,341,10,18,1977,5,DS,M,50.0,,Dipodomys,spectabilis,Rodent,Rodent Exclosure
17966,407,11,14,1977,5,DS,F,50.0,116.0,Dipodomys,spectabilis,Rodent,Rodent Exclosure
17967,410,11,14,1977,5,DS,M,53.0,137.0,Dipodomys,spectabilis,Rodent,Rodent Exclosure
