,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
491,11515,5,11,1986,2,DM,F,34.0,43.0,Dipodomys,merriami,Rodent,Control
492,11535,5,11,1986,2,DM,M,34.0,46.0,Dipodomys,merriami,Rodent,Control
493,11584,6,5,1986,2,DM,M,37.0,47.0,Dipodomys,merriami,Rodent,Control
494,11595,6,5,1986,2,DM,M,37.0,47.0,Dipodomys,merriami,Rodent,Control
495,11600,6,5,1986,2,DM,M,37.0,36.0,Dipodomys,merriami,Rodent,Control
496,11608,6,5,1986,2,DM,F,37.0,53.0,Dipodomys,merriami,Rodent,Control
497,11684,7,4,1986,2,DM,M,37.0,47.0,Dipodomys,merriami,Rodent,Control
498,11695,7,4,1986,2,DM,F,35.0,43.0,Dipodomys,merriami,Rodent,Control
499,11722,7,4,1986,2,DM,M,35.0,36.0,Dipodomys,merriami,Rodent,Control
500,11772,8,10,1986,2,DM,M,38.0,46.0,Dipodomys,merriami,Rodent,Control
501,11784,8,10,1986,2,DM,M,34.0,31.0,Dipodomys,merriami,Rodent,Control
502,11788,8,10,1986,2,DM,M,38.0,40.0,Dipodomys,merriami,Rodent,Control
503,11791,8,10,1986,2,DM,M,35.0,45.0,Dipodomys,merriami,Rodent,Control
504,11841,9,7,1986,2,DM,M,36.0,46.0,Dipodomys,merriami,Rodent,Control
505,11862,9,7,1986,2,DM,M,35.0,45.0,Dipodomys,merriami,Rodent,Control
506,11920,10,5,1986,2,DM,M,37.0,53.0,Dipodomys,merriami,Rodent,Control
507,12011,11,16,1986,2,DM,F,36.0,46.0,Dipodomys,merriami,Rodent,Control
508,12014,11,16,1986,2,DM,M,35.0,49.0,Dipodomys,merriami,Rodent,Control
509,12056,11,16,1986,2,DM,M,35.0,44.0,Dipodomys,merriami,Rodent,Control
510,12117,12,15,1986,2,DM,F,36.0,44.0,Dipodomys,merriami,Rodent,Control
511,12137,12,15,1986,2,DM,M,37.0,49.0,Dipodomys,merriami,Rodent,Control
512,12138,12,15,1986,2,DM,F,35.0,39.0,Dipodomys,merriami,Rodent,Control
845,11315,3,9,1986,2,PE,M,19.0,19.0,Peromyscus,eremicus,Rodent,Control
846,11948,10,5,1986,2,PE,F,21.0,22.0,Peromyscus,eremicus,Rodent,Control
1048,11858,9,7,1986,2,DS,M,52.0,128.0,Dipodomys,spectabilis,Rodent,Control
1049,11923,10,5,1986,2,DS,M,53.0,134.0,Dipodomys,spectabilis,Rodent,Control
1050,12020,11,16,1986,2,DS,M,52.0,133.0,Dipodomys,spectabilis,Rodent,Control
1051,12123,12,15,1986,2,DS,M,51.0,143.0,Dipodomys,spectabilis,Rodent,Control
1540,11308,3,9,1986,2,DO,F,37.0,68.0,Dipodomys,ordii,Rodent,Control
1541,11622,6,5,1986,2,DO,F,37.0,57.0,Dipodomys,ordii,Rodent,Control
1542,12051,11,16,1986,2,DO,F,37.0,62.0,Dipodomys,ordii,Rodent,Control
1543,12063,11,16,1986,2,DO,M,35.0,40.0,Dipodomys,ordii,Rodent,Control
1544,12066,11,16,1986,2,DO,M,35.0,44.0,Dipodomys,ordii,Rodent,Control
1545,12146,12,15,1986,2,DO,M,34.0,48.0,Dipodomys,ordii,Rodent,Control
1838,12161,12,15,1986,2,OL,M,19.0,29.0,Onychomys,leucogaster,Rodent,Control
1947,12040,11,16,1986,2,PM,F,19.0,18.0,Peromyscus,maniculatus,Rodent,Control
1948,12044,11,16,1986,2,PM,F,20.0,20.0,Peromyscus,maniculatus,Rodent,Control
1949,12061,11,16,1986,2,PM,M,21.0,20.0,Peromyscus,maniculatus,Rodent,Control
1950,12142,12,15,1986,2,PM,M,18.0,25.0,Peromyscus,maniculatus,Rodent,Control
1951,12150,12,15,1986,2,PM,M,19.0,23.0,Peromyscus,maniculatus,Rodent,Control
2231,11302,3,9,1986,3,NL,F,30.0,173.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2232,11395,4,13,1986,3,NL,F,30.0,176.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2233,11398,4,13,1986,3,NL,,,102.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2234,11500,5,11,1986,3,NL,M,31.0,138.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2235,11586,6,5,1986,3,NL,F,32.0,174.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2236,11592,6,5,1986,3,NL,M,32.0,123.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2237,11848,9,7,1986,3,NL,F,30.0,172.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2238,12120,12,15,1986,3,NL,F,29.0,177.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
2541,11337,3,9,1986,3,PE,F,20.0,22.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
2643,11285,3,9,1986,3,PP,,,,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2644,11423,4,13,1986,3,PP,F,22.0,19.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2645,11433,4,13,1986,3,PP,M,22.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2646,11512,5,11,1986,3,PP,F,23.0,19.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2647,11587,6,5,1986,3,PP,F,22.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2648,11590,6,5,1986,3,PP,F,22.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2649,11601,6,5,1986,3,PP,M,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2650,11623,6,5,1986,3,PP,F,22.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2651,11712,7,4,1986,3,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2652,11727,7,4,1986,3,PP,F,22.0,20.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2653,11728,7,4,1986,3,PP,F,22.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2654,11773,8,10,1986,3,PP,F,23.0,,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2655,11780,8,10,1986,3,PP,F,23.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2656,11785,8,10,1986,3,PP,F,23.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2657,11850,9,7,1986,3,PP,F,20.0,21.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2658,11865,9,7,1986,3,PP,F,23.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2659,11881,9,7,1986,3,PP,F,22.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
3040,11424,4,13,1986,3,OT,M,19.0,15.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3041,11521,5,11,1986,3,OT,M,21.0,21.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3042,11533,5,11,1986,3,OT,F,17.0,9.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3043,11625,6,5,1986,3,OT,M,20.0,21.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3044,11724,7,4,1986,3,OT,M,20.0,30.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3255,11863,9,7,1986,3,SS,,,,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
3310,11615,6,5,1986,3,OL,F,20.0,29.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3311,11843,9,7,1986,3,OL,M,21.0,30.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3312,11860,9,7,1986,3,OL,F,20.0,26.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3313,11949,10,5,1986,3,OL,F,20.0,24.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3314,11958,10,5,1986,3,OL,M,21.0,32.0,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
3381,11299,3,9,1986,3,RM,F,16.0,7.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3382,11309,3,9,1986,3,RM,F,17.0,11.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3383,11490,5,11,1986,3,RM,M,16.0,11.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3384,12118,12,15,1986,3,RM,M,16.0,9.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3385,12167,12,15,1986,3,RM,M,15.0,12.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
3549,12027,11,16,1986,3,PM,F,20.0,18.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
3550,12035,11,16,1986,3,PM,M,20.0,21.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
3551,12121,12,15,1986,3,PM,,,25.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
3552,12162,12,15,1986,3,PM,F,20.0,23.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4094,11732,7,4,1986,15,DM,F,35.0,29.0,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
4571,11851,9,7,1986,15,OT,M,22.0,22.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4667,11541,5,11,1986,15,RM,M,15.0,9.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
4668,11542,5,11,1986,15,RM,F,17.0,18.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
4669,12155,12,15,1986,15,RM,M,16.0,10.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
4786,12159,12,15,1986,15,PM,M,19.0,22.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4825,11389,4,13,1986,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4826,11507,5,11,1986,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4827,11606,6,5,1986,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4828,11789,8,10,1986,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4829,11871,9,7,1986,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4830,12028,11,16,1986,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
5061,11281,3,8,1986,17,NL,,,185.0,Neotoma,albigula,Rodent,Control
5062,11367,4,12,1986,17,NL,F,33.0,192.0,Neotoma,albigula,Rodent,Control
5063,11369,4,12,1986,17,NL,M,31.0,99.0,Neotoma,albigula,Rodent,Control
5064,11581,6,4,1986,17,NL,F,33.0,182.0,Neotoma,albigula,Rodent,Control
5065,11668,7,3,1986,17,NL,F,30.0,70.0,Neotoma,albigula,Rodent,Control
5066,11762,8,9,1986,17,NL,M,30.0,116.0,Neotoma,albigula,Rodent,Control
5067,11838,9,6,1986,17,NL,M,32.0,131.0,Neotoma,albigula,Rodent,Control
5068,11914,10,4,1986,17,NL,M,30.0,142.0,Neotoma,albigula,Rodent,Control
5338,11238,3,8,1986,17,DM,F,35.0,38.0,Dipodomys,merriami,Rodent,Control
5339,11344,4,12,1986,17,DM,F,36.0,43.0,Dipodomys,merriami,Rodent,Control
5340,11456,5,10,1986,17,DM,M,39.0,50.0,Dipodomys,merriami,Rodent,Control
5341,11457,5,10,1986,17,DM,M,37.0,37.0,Dipodomys,merriami,Rodent,Control
5342,11554,6,4,1986,17,DM,M,36.0,35.0,Dipodomys,merriami,Rodent,Control
5343,11637,7,3,1986,17,DM,M,35.0,37.0,Dipodomys,merriami,Rodent,Control
5344,11647,7,3,1986,17,DM,F,35.0,36.0,Dipodomys,merriami,Rodent,Control
5345,11736,8,9,1986,17,DM,M,36.0,41.0,Dipodomys,merriami,Rodent,Control
5346,11809,9,6,1986,17,DM,M,37.0,44.0,Dipodomys,merriami,Rodent,Control
5347,11903,10,4,1986,17,DM,M,35.0,46.0,Dipodomys,merriami,Rodent,Control
5348,11966,11,15,1986,17,DM,M,35.0,48.0,Dipodomys,merriami,Rodent,Control
5349,11984,11,15,1986,17,DM,F,36.0,49.0,Dipodomys,merriami,Rodent,Control
5350,12071,12,14,1986,17,DM,M,35.0,48.0,Dipodomys,merriami,Rodent,Control
6073,11440,5,10,1986,17,PE,F,20.0,29.0,Peromyscus,eremicus,Rodent,Control
6610,11254,3,8,1986,17,DO,M,35.0,53.0,Dipodomys,ordii,Rodent,Control
6611,11354,4,12,1986,17,DO,F,36.0,57.0,Dipodomys,ordii,Rodent,Control
6612,11469,5,10,1986,17,DO,M,32.0,52.0,Dipodomys,ordii,Rodent,Control
6613,11557,6,4,1986,17,DO,F,36.0,61.0,Dipodomys,ordii,Rodent,Control
6614,11659,7,3,1986,17,DO,F,36.0,54.0,Dipodomys,ordii,Rodent,Control
6615,11674,7,3,1986,17,DO,M,34.0,54.0,Dipodomys,ordii,Rodent,Control
6616,11760,8,9,1986,17,DO,F,36.0,60.0,Dipodomys,ordii,Rodent,Control
6617,11823,9,6,1986,17,DO,F,36.0,52.0,Dipodomys,ordii,Rodent,Control
6618,11904,10,4,1986,17,DO,F,36.0,63.0,Dipodomys,ordii,Rodent,Control
6619,11917,10,4,1986,17,DO,M,34.0,,Dipodomys,ordii,Rodent,Control
6620,11994,11,15,1986,17,DO,M,29.0,18.0,Dipodomys,ordii,Rodent,Control
6621,12002,11,15,1986,17,DO,F,35.0,69.0,Dipodomys,ordii,Rodent,Control
6622,12087,12,14,1986,17,DO,M,31.0,30.0,Dipodomys,ordii,Rodent,Control
6623,12099,12,14,1986,17,DO,F,34.0,51.0,Dipodomys,ordii,Rodent,Control
6624,12114,12,14,1986,17,DO,F,35.0,30.0,Dipodomys,ordii,Rodent,Control
6786,11900,10,4,1986,17,SS,,,,Spermophilus,spilosoma,Rodent,Control
6828,11250,3,8,1986,17,OL,M,21.0,34.0,Onychomys,leucogaster,Rodent,Control
6829,12111,12,14,1986,17,OL,M,20.0,42.0,Onychomys,leucogaster,Rodent,Control
6932,12115,12,14,1986,17,PM,M,20.0,22.0,Peromyscus,maniculatus,Rodent,Control
7125,11232,3,8,1986,12,NL,F,31.0,170.0,Neotoma,albigula,Rodent,Control
7126,11436,5,10,1986,12,NL,F,29.0,91.0,Neotoma,albigula,Rodent,Control
7127,11441,5,10,1986,12,NL,F,31.0,98.0,Neotoma,albigula,Rodent,Control
7128,11447,5,10,1986,12,NL,F,31.0,205.0,Neotoma,albigula,Rodent,Control
7129,11549,6,4,1986,12,NL,F,32.0,185.0,Neotoma,albigula,Rodent,Control
7130,11651,7,3,1986,12,NL,F,30.0,134.0,Neotoma,albigula,Rodent,Control
7131,11744,8,9,1986,12,NL,M,33.0,180.0,Neotoma,albigula,Rodent,Control
7132,12082,12,14,1986,12,NL,M,34.0,210.0,Neotoma,albigula,Rodent,Control
7631,11251,3,8,1986,12,DM,M,37.0,46.0,Dipodomys,merriami,Rodent,Control
7632,11264,3,8,1986,12,DM,M,37.0,51.0,Dipodomys,merriami,Rodent,Control
7633,11269,3,8,1986,12,DM,M,39.0,52.0,Dipodomys,merriami,Rodent,Control
7634,11270,3,8,1986,12,DM,F,38.0,37.0,Dipodomys,merriami,Rodent,Control
7635,11274,3,8,1986,12,DM,F,37.0,48.0,Dipodomys,merriami,Rodent,Control
7636,11355,4,12,1986,12,DM,M,38.0,52.0,Dipodomys,merriami,Rodent,Control
7637,11364,4,12,1986,12,DM,M,36.0,48.0,Dipodomys,merriami,Rodent,Control
7638,11368,4,12,1986,12,DM,F,34.0,43.0,Dipodomys,merriami,Rodent,Control
7639,11371,4,12,1986,12,DM,F,36.0,46.0,Dipodomys,merriami,Rodent,Control
7640,11372,4,12,1986,12,DM,M,36.0,42.0,Dipodomys,merriami,Rodent,Control
7641,11464,5,10,1986,12,DM,M,37.0,50.0,Dipodomys,merriami,Rodent,Control
7642,11477,5,10,1986,12,DM,F,38.0,42.0,Dipodomys,merriami,Rodent,Control
7643,11484,5,10,1986,12,DM,F,36.0,43.0,Dipodomys,merriami,Rodent,Control
7644,11565,6,4,1986,12,DM,F,37.0,44.0,Dipodomys,merriami,Rodent,Control
7645,11572,6,4,1986,12,DM,M,34.0,26.0,Dipodomys,merriami,Rodent,Control
7646,11574,6,4,1986,12,DM,M,37.0,43.0,Dipodomys,merriami,Rodent,Control
7647,11579,6,4,1986,12,DM,F,37.0,41.0,Dipodomys,merriami,Rodent,Control
7648,11657,7,3,1986,12,DM,M,36.0,50.0,Dipodomys,merriami,Rodent,Control
7649,11665,7,3,1986,12,DM,M,35.0,35.0,Dipodomys,merriami,Rodent,Control
7650,11676,7,3,1986,12,DM,F,36.0,42.0,Dipodomys,merriami,Rodent,Control
7651,11680,7,3,1986,12,DM,F,36.0,50.0,Dipodomys,merriami,Rodent,Control
7652,11739,8,9,1986,12,DM,F,34.0,47.0,Dipodomys,merriami,Rodent,Control
7653,11751,8,9,1986,12,DM,F,35.0,43.0,Dipodomys,merriami,Rodent,Control
7654,11822,9,6,1986,12,DM,F,33.0,44.0,Dipodomys,merriami,Rodent,Control
7655,11832,9,6,1986,12,DM,F,37.0,44.0,Dipodomys,merriami,Rodent,Control
7656,11910,10,4,1986,12,DM,F,35.0,47.0,Dipodomys,merriami,Rodent,Control
7657,11912,10,4,1986,12,DM,M,33.0,26.0,Dipodomys,merriami,Rodent,Control
7658,11985,11,15,1986,12,DM,F,37.0,45.0,Dipodomys,merriami,Rodent,Control
7659,11996,11,15,1986,12,DM,M,35.0,33.0,Dipodomys,merriami,Rodent,Control
7660,12008,11,15,1986,12,DM,M,35.0,49.0,Dipodomys,merriami,Rodent,Control
7661,12093,12,14,1986,12,DM,F,36.0,44.0,Dipodomys,merriami,Rodent,Control
7662,12094,12,14,1986,12,DM,M,35.0,38.0,Dipodomys,merriami,Rodent,Control
8280,11268,3,8,1986,12,PE,M,19.0,19.0,Peromyscus,eremicus,Rodent,Control
8281,11644,7,3,1986,12,PE,M,18.0,23.0,Peromyscus,eremicus,Rodent,Control
8434,11228,3,8,1986,12,DS,M,45.0,119.0,Dipodomys,spectabilis,Rodent,Control
8435,11348,4,12,1986,12,DS,M,48.0,120.0,Dipodomys,spectabilis,Rodent,Control
8436,11445,5,10,1986,12,DS,M,46.0,118.0,Dipodomys,spectabilis,Rodent,Control
8437,11550,6,4,1986,12,DS,M,49.0,119.0,Dipodomys,spectabilis,Rodent,Control
8438,11643,7,3,1986,12,DS,M,47.0,123.0,Dipodomys,spectabilis,Rodent,Control
8439,11742,8,9,1986,12,DS,M,47.0,126.0,Dipodomys,spectabilis,Rodent,Control
8694,11239,3,8,1986,12,OT,M,21.0,26.0,Onychomys,torridus,Rodent,Control
8695,11260,3,8,1986,12,OT,F,21.0,23.0,Onychomys,torridus,Rodent,Control
8696,11452,5,10,1986,12,OT,F,21.0,33.0,Onychomys,torridus,Rodent,Control
8697,11462,5,10,1986,12,OT,M,21.0,26.0,Onychomys,torridus,Rodent,Control
8698,11820,9,6,1986,12,OT,M,18.0,20.0,Onychomys,torridus,Rodent,Control
8699,11987,11,15,1986,12,OT,M,20.0,24.0,Onychomys,torridus,Rodent,Control
8700,12101,12,14,1986,12,OT,M,20.0,24.0,Onychomys,torridus,Rodent,Control
8895,11243,3,8,1986,12,DO,,,,Dipodomys,ordii,Rodent,Control
8896,11249,3,8,1986,12,DO,M,,,Dipodomys,ordii,Rodent,Control
8897,11255,3,8,1986,12,DO,M,,49.0,Dipodomys,ordii,Rodent,Control
8898,11261,3,8,1986,12,DO,F,37.0,51.0,Dipodomys,ordii,Rodent,Control
8899,11341,4,12,1986,12,DO,M,34.0,49.0,Dipodomys,ordii,Rodent,Control
8900,11345,4,12,1986,12,DO,F,36.0,55.0,Dipodomys,ordii,Rodent,Control
8901,11450,5,10,1986,12,DO,M,36.0,48.0,Dipodomys,ordii,Rodent,Control
8902,11556,6,4,1986,12,DO,F,37.0,52.0,Dipodomys,ordii,Rodent,Control
8903,11641,7,3,1986,12,DO,M,33.0,45.0,Dipodomys,ordii,Rodent,Control
8904,11645,7,3,1986,12,DO,M,33.0,42.0,Dipodomys,ordii,Rodent,Control
8905,11737,8,9,1986,12,DO,M,,48.0,Dipodomys,ordii,Rodent,Control
8906,11972,11,15,1986,12,DO,F,35.0,38.0,Dipodomys,ordii,Rodent,Control
9111,11905,10,4,1986,12,SS,,,,Spermophilus,spilosoma,Rodent,Control
9139,11824,9,6,1986,12,OL,F,20.0,26.0,Onychomys,leucogaster,Rodent,Control
9140,12106,12,14,1986,12,OL,F,20.0,25.0,Onychomys,leucogaster,Rodent,Control
9218,11459,5,10,1986,12,RM,M,18.0,11.0,Reithrodontomys,megalotis,Rodent,Control
9219,11975,11,15,1986,12,RM,M,17.0,12.0,Reithrodontomys,megalotis,Rodent,Control
9220,12091,12,14,1986,12,RM,M,17.0,13.0,Reithrodontomys,megalotis,Rodent,Control
9307,11649,7,3,1986,12,AH,,,,Ammospermophilus,harrisi,Rodent,Control
9308,12105,12,14,1986,12,AH,,,,Ammospermophilus,harrisi,Rodent,Control
9462,11997,11,15,1986,18,NL,M,32.0,167.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9463,12103,12,14,1986,18,NL,M,34.0,216.0,Neotoma,albigula,Rodent,Short-term Krat Exclosure
9738,11259,3,8,1986,18,DM,F,37.0,39.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9739,11370,4,12,1986,18,DM,M,38.0,54.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9740,11454,5,10,1986,18,DM,F,35.0,26.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9741,11455,5,10,1986,18,DM,M,39.0,52.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9742,11458,5,10,1986,18,DM,F,36.0,50.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9743,11545,6,4,1986,18,DM,F,37.0,32.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9744,11552,6,4,1986,18,DM,F,35.0,42.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9745,11573,6,4,1986,18,DM,M,39.0,52.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9746,11749,8,9,1986,18,DM,M,34.0,48.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9747,11753,8,9,1986,18,DM,M,36.0,32.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9748,11757,8,9,1986,18,DM,F,36.0,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9749,11814,9,6,1986,18,DM,F,32.0,42.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9750,11826,9,6,1986,18,DM,F,35.0,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9751,11893,10,4,1986,18,DM,F,35.0,43.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9752,11899,10,4,1986,18,DM,M,34.0,,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9753,11906,10,4,1986,18,DM,F,34.0,31.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9754,11967,11,15,1986,18,DM,F,34.0,42.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9755,11969,11,15,1986,18,DM,M,37.0,49.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9756,11992,11,15,1986,18,DM,F,37.0,44.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
9757,12109,12,14,1986,18,DM,M,36.0,48.0,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
10348,11891,10,4,1986,18,SS,,,,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
10380,11964,11,15,1986,18,OL,F,20.0,25.0,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
10381,11990,11,15,1986,18,OL,M,21.0,26.0,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
10409,11461,5,10,1986,18,RM,F,16.0,13.0,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure
10520,11448,5,10,1986,18,PM,M,20.0,18.0,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
10521,11576,6,4,1986,18,PM,F,21.0,24.0,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
10522,11747,8,9,1986,18,PM,M,20.0,,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
10523,11980,11,15,1986,18,PM,F,20.0,21.0,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
10895,11704,7,4,1986,11,NL,M,30.0,113.0,Neotoma,albigula,Rodent,Control
10896,11934,10,5,1986,11,NL,F,31.0,94.0,Neotoma,albigula,Rodent,Control
11207,11307,3,9,1986,11,DM,M,37.0,48.0,Dipodomys,merriami,Rodent,Control
11208,11323,3,9,1986,11,DM,F,37.0,42.0,Dipodomys,merriami,Rodent,Control
11209,11338,3,9,1986,11,DM,F,35.0,40.0,Dipodomys,merriami,Rodent,Control
11210,11402,4,13,1986,11,DM,M,35.0,46.0,Dipodomys,merriami,Rodent,Control
11211,11411,4,13,1986,11,DM,M,37.0,49.0,Dipodomys,merriami,Rodent,Control
11212,11431,4,13,1986,11,DM,F,34.0,40.0,Dipodomys,merriami,Rodent,Control
11213,11434,4,13,1986,11,DM,F,36.0,45.0,Dipodomys,merriami,Rodent,Control
11214,11491,5,11,1986,11,DM,F,37.0,50.0,Dipodomys,merriami,Rodent,Control
11215,11534,5,11,1986,11,DM,F,34.0,24.0,Dipodomys,merriami,Rodent,Control
