,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
725,28798,11,21,1998,2,DM,M,36.0,46.0,Dipodomys,merriami,Rodent,Control
726,28799,11,21,1998,2,DM,F,35.0,34.0,Dipodomys,merriami,Rodent,Control
727,28921,12,22,1998,2,DM,M,36.0,47.0,Dipodomys,merriami,Rodent,Control
728,28926,12,22,1998,2,DM,F,34.0,36.0,Dipodomys,merriami,Rodent,Control
1068,27426,1,31,1998,2,DS,F,51.0,122.0,Dipodomys,spectabilis,Rodent,Control
1069,27553,3,1,1998,2,DS,M,50.0,,Dipodomys,spectabilis,Rodent,Control
1070,28013,6,27,1998,2,DS,F,51.0,106.0,Dipodomys,spectabilis,Rodent,Control
1071,28166,7,18,1998,2,DS,F,51.0,113.0,Dipodomys,spectabilis,Rodent,Control
1072,28552,9,20,1998,2,DS,F,51.0,120.0,Dipodomys,spectabilis,Rodent,Control
1073,28658,10,24,1998,2,DS,M,51.0,120.0,Dipodomys,spectabilis,Rodent,Control
1074,28800,11,21,1998,2,DS,F,51.0,112.0,Dipodomys,spectabilis,Rodent,Control
1075,28927,12,22,1998,2,DS,F,53.0,119.0,Dipodomys,spectabilis,Rodent,Control
1170,27690,3,29,1998,2,PP,M,21.0,18.0,Chaetodipus,penicillatus,Rodent,Control
1171,27725,3,29,1998,2,PP,M,20.0,20.0,Chaetodipus,penicillatus,Rodent,Control
1172,27763,5,2,1998,2,PP,F,22.0,18.0,Chaetodipus,penicillatus,Rodent,Control
1173,27768,5,2,1998,2,PP,M,21.0,19.0,Chaetodipus,penicillatus,Rodent,Control
1174,27875,5,28,1998,2,PP,M,22.0,21.0,Chaetodipus,penicillatus,Rodent,Control
1175,27894,5,28,1998,2,PP,M,21.0,21.0,Chaetodipus,penicillatus,Rodent,Control
1176,28030,6,27,1998,2,PP,F,23.0,20.0,Chaetodipus,penicillatus,Rodent,Control
1177,28054,6,27,1998,2,PP,M,22.0,15.0,Chaetodipus,penicillatus,Rodent,Control
1178,28069,6,27,1998,2,PP,M,22.0,13.0,Chaetodipus,penicillatus,Rodent,Control
1179,28193,7,18,1998,2,PP,,,,Chaetodipus,penicillatus,Rodent,Control
1180,28228,7,18,1998,2,PP,M,23.0,16.0,Chaetodipus,penicillatus,Rodent,Control
1181,28324,8,22,1998,2,PP,F,24.0,18.0,Chaetodipus,penicillatus,Rodent,Control
1182,28327,8,22,1998,2,PP,M,22.0,16.0,Chaetodipus,penicillatus,Rodent,Control
1183,28329,8,22,1998,2,PP,M,21.0,11.0,Chaetodipus,penicillatus,Rodent,Control
1184,28553,9,20,1998,2,PP,M,20.0,12.0,Chaetodipus,penicillatus,Rodent,Control
1185,28559,9,20,1998,2,PP,M,22.0,16.0,Chaetodipus,penicillatus,Rodent,Control
1186,28562,9,20,1998,2,PP,M,21.0,12.0,Chaetodipus,penicillatus,Rodent,Control
1423,27438,1,31,1998,2,OT,F,21.0,25.0,Onychomys,torridus,Rodent,Control
1424,27461,1,31,1998,2,OT,M,21.0,22.0,Onychomys,torridus,Rodent,Control
1425,27727,3,29,1998,2,OT,M,21.0,23.0,Onychomys,torridus,Rodent,Control
1426,27780,5,2,1998,2,OT,M,19.0,29.0,Onychomys,torridus,Rodent,Control
1427,28555,9,20,1998,2,OT,M,20.0,20.0,Onychomys,torridus,Rodent,Control
1428,28557,9,20,1998,2,OT,M,20.0,20.0,Onychomys,torridus,Rodent,Control
1429,28656,10,24,1998,2,OT,M,19.0,23.0,Onychomys,torridus,Rodent,Control
1430,28659,10,24,1998,2,OT,M,20.0,27.0,Onychomys,torridus,Rodent,Control
1431,28664,10,24,1998,2,OT,F,21.0,28.0,Onychomys,torridus,Rodent,Control
1432,28666,10,24,1998,2,OT,M,20.0,22.0,Onychomys,torridus,Rodent,Control
1433,28803,11,21,1998,2,OT,F,19.0,23.0,Onychomys,torridus,Rodent,Control
1434,28923,12,22,1998,2,OT,F,20.0,23.0,Onychomys,torridus,Rodent,Control
1435,28924,12,22,1998,2,OT,M,20.0,27.0,Onychomys,torridus,Rodent,Control
1436,28925,12,22,1998,2,OT,F,21.0,31.0,Onychomys,torridus,Rodent,Control
1753,27434,1,31,1998,2,DO,M,36.0,52.0,Dipodomys,ordii,Rodent,Control
1754,27467,1,31,1998,2,DO,F,35.0,53.0,Dipodomys,ordii,Rodent,Control
1755,27555,3,1,1998,2,DO,M,36.0,,Dipodomys,ordii,Rodent,Control
1756,28325,8,22,1998,2,DO,M,33.0,52.0,Dipodomys,ordii,Rodent,Control
1757,28558,9,20,1998,2,DO,M,35.0,53.0,Dipodomys,ordii,Rodent,Control
1758,28661,10,24,1998,2,DO,M,33.0,50.0,Dipodomys,ordii,Rodent,Control
1759,28801,11,21,1998,2,DO,M,35.0,52.0,Dipodomys,ordii,Rodent,Control
1760,28802,11,21,1998,2,DO,M,32.0,42.0,Dipodomys,ordii,Rodent,Control
1761,28922,12,22,1998,2,DO,F,35.0,43.0,Dipodomys,ordii,Rodent,Control
1973,28654,10,24,1998,2,PM,F,21.0,21.0,Peromyscus,maniculatus,Rodent,Control
2065,27474,1,31,1998,2,PB,M,27.0,42.0,Chaetodipus,baileyi,Rodent,Control
2066,27580,3,1,1998,2,PB,M,28.0,,Chaetodipus,baileyi,Rodent,Control
2067,27582,3,1,1998,2,PB,M,27.0,,Chaetodipus,baileyi,Rodent,Control
2068,27589,3,1,1998,2,PB,F,26.0,,Chaetodipus,baileyi,Rodent,Control
2069,27733,3,29,1998,2,PB,M,27.0,30.0,Chaetodipus,baileyi,Rodent,Control
2070,28326,8,22,1998,2,PB,F,25.0,28.0,Chaetodipus,baileyi,Rodent,Control
2071,28330,8,22,1998,2,PB,F,26.0,33.0,Chaetodipus,baileyi,Rodent,Control
2072,28560,9,20,1998,2,PB,F,26.0,35.0,Chaetodipus,baileyi,Rodent,Control
2073,28655,10,24,1998,2,PB,M,23.0,26.0,Chaetodipus,baileyi,Rodent,Control
2074,28657,10,24,1998,2,PB,F,27.0,29.0,Chaetodipus,baileyi,Rodent,Control
2075,28665,10,24,1998,2,PB,F,25.0,32.0,Chaetodipus,baileyi,Rodent,Control
2076,28804,11,21,1998,2,PB,F,26.0,27.0,Chaetodipus,baileyi,Rodent,Control
2374,27649,3,2,1998,3,DM,F,36.0,,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
2917,27814,5,3,1998,3,PP,F,20.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2918,27828,5,3,1998,3,PP,F,21.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2919,27843,5,3,1998,3,PP,F,22.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2920,27989,5,29,1998,3,PP,F,21.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2921,27994,5,29,1998,3,PP,M,21.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2922,27997,5,29,1998,3,PP,M,21.0,19.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2923,28095,6,28,1998,3,PP,F,21.0,20.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2924,28103,6,28,1998,3,PP,M,23.0,11.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2925,28258,7,19,1998,3,PP,M,20.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2926,28300,7,19,1998,3,PP,F,21.0,20.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2927,28309,7,19,1998,3,PP,F,22.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2928,28406,8,23,1998,3,PP,F,21.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2929,28409,8,23,1998,3,PP,M,22.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2930,28414,8,23,1998,3,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
2931,28564,9,20,1998,3,PP,M,22.0,15.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
3125,27934,5,29,1998,3,OT,M,19.0,28.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3126,27935,5,29,1998,3,OT,M,21.0,21.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3127,28000,5,29,1998,3,OT,M,20.0,21.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3128,28736,10,25,1998,3,OT,F,20.0,24.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3129,28741,10,25,1998,3,OT,F,20.0,20.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3130,28868,11,22,1998,3,OT,M,20.0,24.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3131,28870,11,22,1998,3,OT,M,20.0,22.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
3231,27525,2,1,1998,3,DO,M,37.0,50.0,Dipodomys,ordii,Rodent,Long-term Krat Exclosure
3232,27541,2,1,1998,3,DO,M,35.0,41.0,Dipodomys,ordii,Rodent,Long-term Krat Exclosure
3233,27640,3,2,1998,3,DO,M,37.0,,Dipodomys,ordii,Rodent,Long-term Krat Exclosure
3268,28411,8,23,1998,3,SS,,,,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
3543,27622,3,2,1998,3,SA,,,,Sylvilagus,audubonii,Rabbit,Long-term Krat Exclosure
3544,27629,3,2,1998,3,SA,,,,Sylvilagus,audubonii,Rabbit,Long-term Krat Exclosure
3582,28734,10,25,1998,3,PM,M,20.0,21.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
3597,28735,10,25,1998,3,CB,,,,Campylorhynchus,brunneicapillus,Bird,Long-term Krat Exclosure
3688,27496,2,1,1998,3,PB,F,26.0,37.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3689,27626,3,2,1998,3,PB,F,25.0,,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3690,27668,3,2,1998,3,PB,M,26.0,,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3691,27820,5,3,1998,3,PB,M,26.0,20.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3692,27976,5,29,1998,3,PB,F,27.0,41.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3693,27993,5,29,1998,3,PB,M,26.0,29.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3694,28005,5,29,1998,3,PB,F,26.0,34.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3695,28092,6,28,1998,3,PB,M,28.0,27.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3696,28120,6,28,1998,3,PB,F,24.0,35.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3697,28134,6,28,1998,3,PB,M,26.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3698,28141,6,28,1998,3,PB,F,26.0,19.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3699,28153,6,28,1998,3,PB,F,26.0,23.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3700,28157,6,28,1998,3,PB,F,25.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3701,28162,6,28,1998,3,PB,F,27.0,36.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3702,28247,7,19,1998,3,PB,F,26.0,25.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3703,28251,7,19,1998,3,PB,F,26.0,46.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3704,28259,7,19,1998,3,PB,F,26.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3705,28264,7,19,1998,3,PB,M,27.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3706,28292,7,19,1998,3,PB,M,26.0,35.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3707,28305,7,19,1998,3,PB,M,26.0,25.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3708,28311,7,19,1998,3,PB,F,24.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3709,28405,8,23,1998,3,PB,M,26.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3710,28407,8,23,1998,3,PB,M,26.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3711,28408,8,23,1998,3,PB,M,26.0,25.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3712,28410,8,23,1998,3,PB,F,26.0,34.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3713,28412,8,23,1998,3,PB,F,27.0,29.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3714,28413,8,23,1998,3,PB,M,26.0,20.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3715,28415,8,23,1998,3,PB,M,25.0,18.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3716,28416,8,23,1998,3,PB,F,25.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3717,28417,8,23,1998,3,PB,F,26.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3718,28563,9,20,1998,3,PB,M,26.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3719,28565,9,20,1998,3,PB,M,26.0,27.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3720,28566,9,20,1998,3,PB,M,26.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3721,28567,9,20,1998,3,PB,M,27.0,39.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3722,28568,9,20,1998,3,PB,F,26.0,29.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3723,28569,9,20,1998,3,PB,F,26.0,38.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3724,28570,9,20,1998,3,PB,M,26.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3725,28571,9,20,1998,3,PB,M,25.0,23.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3726,28572,9,20,1998,3,PB,M,25.0,24.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3727,28573,9,20,1998,3,PB,F,26.0,29.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3728,28737,10,25,1998,3,PB,M,26.0,37.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3729,28738,10,25,1998,3,PB,M,25.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3730,28739,10,25,1998,3,PB,F,27.0,35.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3731,28740,10,25,1998,3,PB,M,26.0,24.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3732,28742,10,25,1998,3,PB,F,25.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3733,28743,10,25,1998,3,PB,M,26.0,24.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3734,28744,10,25,1998,3,PB,F,26.0,27.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3735,28864,11,22,1998,3,PB,M,26.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3736,28865,11,22,1998,3,PB,F,27.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3737,28866,11,22,1998,3,PB,F,26.0,35.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3738,28867,11,22,1998,3,PB,M,26.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3739,28869,11,22,1998,3,PB,M,26.0,41.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3740,28871,11,22,1998,3,PB,F,26.0,31.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3741,28872,11,22,1998,3,PB,F,26.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3742,28974,12,23,1998,3,PB,F,26.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3743,28975,12,23,1998,3,PB,M,26.0,40.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3744,28976,12,23,1998,3,PB,M,25.0,28.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3745,28977,12,23,1998,3,PB,F,25.0,32.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3746,28978,12,23,1998,3,PB,F,26.0,30.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
3747,28979,12,23,1998,3,PB,F,27.0,36.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
4041,27624,3,2,1998,15,NL,F,35.0,,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4042,27810,5,3,1998,15,NL,F,34.0,140.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4043,28116,6,28,1998,15,NL,F,33.0,76.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4044,28257,7,19,1998,15,NL,F,35.0,187.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4045,28630,9,21,1998,15,NL,M,32.0,147.0,Neotoma,albigula,Rodent,Long-term Krat Exclosure
4253,28126,6,28,1998,15,PF,M,,4.0,Perognathus,flavus,Rodent,Long-term Krat Exclosure
4254,28128,6,28,1998,15,PF,F,16.0,8.0,Perognathus,flavus,Rodent,Long-term Krat Exclosure
4322,27831,5,3,1998,15,PE,M,20.0,13.0,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
4409,27804,5,3,1998,15,PP,F,21.0,18.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4410,27846,5,3,1998,15,PP,F,22.0,21.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4411,27966,5,29,1998,15,PP,F,23.0,21.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4412,27968,5,29,1998,15,PP,F,22.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4413,28113,6,28,1998,15,PP,F,22.0,13.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4414,28139,6,28,1998,15,PP,M,21.0,11.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4415,28245,7,19,1998,15,PP,F,22.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4416,28273,7,19,1998,15,PP,M,20.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4417,28471,8,23,1998,15,PP,F,21.0,13.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4418,28474,8,23,1998,15,PP,F,22.0,16.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4419,28631,9,21,1998,15,PP,M,22.0,14.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4420,28633,9,21,1998,15,PP,F,21.0,17.0,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
4598,27986,5,29,1998,15,OT,M,21.0,21.0,Onychomys,torridus,Rodent,Long-term Krat Exclosure
4755,28318,7,19,1998,15,RM,F,16.0,14.0,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
4811,27992,5,29,1998,15,PM,M,20.0,18.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4812,27996,5,29,1998,15,PM,F,20.0,16.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4813,27999,5,29,1998,15,PM,F,20.0,18.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4814,28145,6,28,1998,15,PM,M,20.0,20.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4815,28277,7,19,1998,15,PM,M,20.0,20.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4816,28472,8,23,1998,15,PM,M,20.0,20.0,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
4884,27956,5,29,1998,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4885,27971,5,29,1998,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4886,28106,6,28,1998,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4887,28632,9,21,1998,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4888,28788,10,25,1998,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4889,28916,11,22,1998,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4890,29018,12,23,1998,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4891,29019,12,23,1998,15,AH,,,,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
4943,28291,7,19,1998,15,PB,F,26.0,19.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
4944,28473,8,23,1998,15,PB,M,24.0,24.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
4945,28634,9,21,1998,15,PB,M,24.0,24.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
4946,28789,10,25,1998,15,PB,M,25.0,25.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
4947,28917,11,22,1998,15,PB,M,25.0,26.0,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure
5020,27481,2,1,1998,15,PL,M,19.0,18.0,Peromyscus,leucopus,Rodent,Long-term Krat Exclosure
5021,27801,5,3,1998,15,PL,M,21.0,22.0,Peromyscus,leucopus,Rodent,Long-term Krat Exclosure
5118,27932,5,28,1998,17,NL,M,31.0,120.0,Neotoma,albigula,Rodent,Control
5119,28074,6,27,1998,17,NL,M,34.0,93.0,Neotoma,albigula,Rodent,Control
5708,27427,1,31,1998,17,DM,F,35.0,45.0,Dipodomys,merriami,Rodent,Control
5709,27436,1,31,1998,17,DM,M,36.0,46.0,Dipodomys,merriami,Rodent,Control
5710,27443,1,31,1998,17,DM,M,37.0,47.0,Dipodomys,merriami,Rodent,Control
5711,27447,1,31,1998,17,DM,F,36.0,39.0,Dipodomys,merriami,Rodent,Control
5712,27471,1,31,1998,17,DM,F,35.0,43.0,Dipodomys,merriami,Rodent,Control
5713,27548,3,1,1998,17,DM,M,36.0,,Dipodomys,merriami,Rodent,Control
5714,27551,3,1,1998,17,DM,F,33.0,,Dipodomys,merriami,Rodent,Control
5715,27560,3,1,1998,17,DM,F,36.0,,Dipodomys,merriami,Rodent,Control
5716,27562,3,1,1998,17,DM,F,35.0,,Dipodomys,merriami,Rodent,Control
5717,27597,3,1,1998,17,DM,F,35.0,,Dipodomys,merriami,Rodent,Control
5718,27687,3,29,1998,17,DM,F,35.0,46.0,Dipodomys,merriami,Rodent,Control
5719,27688,3,29,1998,17,DM,F,35.0,37.0,Dipodomys,merriami,Rodent,Control
5720,27695,3,29,1998,17,DM,F,35.0,38.0,Dipodomys,merriami,Rodent,Control
5721,27696,3,29,1998,17,DM,M,36.0,56.0,Dipodomys,merriami,Rodent,Control
5722,27699,3,29,1998,17,DM,M,36.0,49.0,Dipodomys,merriami,Rodent,Control
5723,27700,3,29,1998,17,DM,M,35.0,43.0,Dipodomys,merriami,Rodent,Control
5724,27718,3,29,1998,17,DM,F,33.0,45.0,Dipodomys,merriami,Rodent,Control
5725,27720,3,29,1998,17,DM,F,35.0,49.0,Dipodomys,merriami,Rodent,Control
5726,27721,3,29,1998,17,DM,F,37.0,47.0,Dipodomys,merriami,Rodent,Control
5727,27729,3,29,1998,17,DM,F,34.0,43.0,Dipodomys,merriami,Rodent,Control
5728,27742,3,29,1998,17,DM,F,36.0,40.0,Dipodomys,merriami,Rodent,Control
5729,27748,5,2,1998,17,DM,M,36.0,50.0,Dipodomys,merriami,Rodent,Control
5730,27756,5,2,1998,17,DM,F,36.0,41.0,Dipodomys,merriami,Rodent,Control
